"access_restricted","site__001","site__002","original_format__-","contributor__001","contributor__002","contributor__003","id","partof__001","partof__002","partof__003","partof__004","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","index","group__001","group__002","group__003","title","segments__url","segments__count","segments__link","online_format__-","location__001","location__002","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","extract_timestamp","date","shelf_id","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012"
"False","performingarts","","notated music","smith, c. c.","","","http://www.loc.gov/item/ihas.200033452/","the library of congress celebrates the songs of america","performing arts encyclopedia","library of congress publications","baseball sheet music","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","220","ihas/mets","performingarts","","Tiger polka","https://www.loc.gov/resource/ihas.200033452.0/","4","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033452.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   4 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:54.761Z","2017-03-15T17:02:51.719Z","","http://www.loc.gov/item/ihas.200033452","","","https://www.loc.gov/item/ihas.200033452/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033452/0001.tif/199","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033452/0001.tif/199#h=259&w=199","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033452/0001.tif/1593#h=2074&w=1593","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033452/0001.tif/3187#h=4149&w=3187","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033452/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033452/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033452","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033452))","http://www.loc.gov/item/ihas.200033452/","http://www.loc.gov/resource/ihas.200033452.0/","http://www.loc.gov/item/ihas.200033452","http://www.loc.gov/resource/ihas.200033452","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033452))","","",""
"False","performingarts","","notated music","glass, charles w.","hunt, george r.","","http://www.loc.gov/item/ihas.200033453/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","221","ihas/mets","performingarts","","The  triumphant march","https://www.loc.gov/resource/ihas.200033453.0/","5","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033453.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   5 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:54.761Z","2017-03-15T17:02:52.314Z","","http://www.loc.gov/item/ihas.200033453","","","https://www.loc.gov/item/ihas.200033453/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033453/0001.tif/202","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033453/0001.tif/202#h=260&w=202","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033453/0001.tif/1623#h=2081&w=1623","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033453/0001.tif/3247#h=4162&w=3247","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033453/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033453/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033453","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033453))","http://www.loc.gov/item/ihas.200033453/","http://www.loc.gov/resource/ihas.200033453.0/","http://www.loc.gov/item/ihas.200033453","http://www.loc.gov/resource/ihas.200033453","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033453))","","",""
"False","performingarts","","notated music","messer, m. j.","","","http://www.loc.gov/item/ihas.200033454/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","222","ihas/mets","performingarts","","Una schottische","https://www.loc.gov/resource/ihas.200033454.0/","4","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033454.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   4 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:54.761Z","2017-03-15T17:02:52.314Z","","http://www.loc.gov/item/ihas.200033454","","","https://www.loc.gov/item/ihas.200033454/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033454/0001.tif/197","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033454/0001.tif/197#h=254&w=197","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033454/0001.tif/1580#h=2034&w=1580","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033454/0001.tif/3160#h=4069&w=3160","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033454/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033454/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033454","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033454))","http://www.loc.gov/item/ihas.200033454/","http://www.loc.gov/resource/ihas.200033454.0/","http://www.loc.gov/item/ihas.200033454","http://www.loc.gov/resource/ihas.200033454","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033454))","","",""
"False","performingarts","","notated music","brown, t. m.","","","http://www.loc.gov/item/ihas.200033455/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","223","ihas/mets","performingarts","","Union base ball march","https://www.loc.gov/resource/ihas.200033455.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033455.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p., 7 x 9 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:54.761Z","2017-03-15T17:02:52.314Z","","http://www.loc.gov/item/ihas.200033455","","","https://www.loc.gov/item/ihas.200033455/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033455/0001.tif/251","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033455/0001.tif/251#h=352&w=251","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033455/0001.tif/1004#h=1408&w=1004","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033455/0001.tif/2008#h=2817&w=2008","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033455/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033455/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033455","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033455))","http://www.loc.gov/item/ihas.200033455/","http://www.loc.gov/resource/ihas.200033455.0/","http://www.loc.gov/item/ihas.200033455","http://www.loc.gov/resource/ihas.200033455","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033455))","","",""
"False","performingarts","","notated music","capwell, phil","mahoney, ed. c.","","http://www.loc.gov/item/ihas.200033456/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","224","ihas/mets","performingarts","","We're going to see a base ball game!","https://www.loc.gov/resource/ihas.200033456.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033456.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:54.761Z","2017-03-15T17:02:52.314Z","","http://www.loc.gov/item/ihas.200033456","","","https://www.loc.gov/item/ihas.200033456/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033456/0001.tif/200","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033456/0001.tif/200#h=260&w=200","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033456/0001.tif/1601#h=2085&w=1601","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033456/0001.tif/3203#h=4171&w=3203","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033456/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033456/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033456","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033456))","http://www.loc.gov/item/ihas.200033456/","http://www.loc.gov/resource/ihas.200033456.0/","http://www.loc.gov/item/ihas.200033456","http://www.loc.gov/resource/ihas.200033456","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033456))","","",""
"False","performingarts","","notated music","durand, t. f.","","","http://www.loc.gov/item/ihas.200033457/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","225","ihas/mets","performingarts","","The  White Sox march","https://www.loc.gov/resource/ihas.200033457.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033457.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:54.761Z","2017-03-15T17:02:52.314Z","","http://www.loc.gov/item/ihas.200033457","","","https://www.loc.gov/item/ihas.200033457/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033457/0001.tif/198","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033457/0001.tif/198#h=252&w=198","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033457/0001.tif/1587#h=2022&w=1587","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033457/0001.tif/3175#h=4044&w=3175","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033457/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033457/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033457","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033457))","http://www.loc.gov/item/ihas.200033457/","http://www.loc.gov/resource/ihas.200033457.0/","http://www.loc.gov/item/ihas.200033457","http://www.loc.gov/resource/ihas.200033457","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033457))","","",""
"False","performingarts","","notated music","s., m.","groebl, a. f.","","http://www.loc.gov/item/ihas.200033458/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","226","ihas/mets","performingarts","","Who would doubt that I'm a man?","https://www.loc.gov/resource/ihas.200033458.0/","9","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033458.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   9 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:54.761Z","2017-03-15T17:02:52.314Z","","http://www.loc.gov/item/ihas.200033458","","","https://www.loc.gov/item/ihas.200033458/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033458/0001.tif/204","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033458/0001.tif/204#h=260&w=204","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033458/0001.tif/1638#h=2081&w=1638","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033458/0001.tif/3276#h=4163&w=3276","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033458/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033458/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033458","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033458))","http://www.loc.gov/item/ihas.200033458/","http://www.loc.gov/resource/ihas.200033458.0/","http://www.loc.gov/item/ihas.200033458","http://www.loc.gov/resource/ihas.200033458","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033458))","","",""
"False","performingarts","","notated music","dunning, n.","","","http://www.loc.gov/item/ihas.200033459/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","227","ihas/mets","performingarts","","Win Mercer","https://www.loc.gov/resource/ihas.200033459.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033459.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:54.761Z","2017-03-15T17:02:52.314Z","","http://www.loc.gov/item/ihas.200033459","","","https://www.loc.gov/item/ihas.200033459/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033459/0001.tif/198","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033459/0001.tif/198#h=256&w=198","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033459/0001.tif/1587#h=2050&w=1587","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033459/0001.tif/3174#h=4101&w=3174","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033459/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033459/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033459","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033459))","http://www.loc.gov/item/ihas.200033459/","http://www.loc.gov/resource/ihas.200033459.0/","http://www.loc.gov/item/ihas.200033459","http://www.loc.gov/resource/ihas.200033459","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033459))","","",""
"False","performingarts","","notated music","palladino, j.","","","http://www.loc.gov/item/ihas.200033460/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","228","ihas/mets","performingarts","","World's champions march","https://www.loc.gov/resource/ihas.200033460.0/","4","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033460.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   4 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:54.761Z","2017-03-15T17:02:52.314Z","","http://www.loc.gov/item/ihas.200033460","","","https://www.loc.gov/item/ihas.200033460/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033460/0001.tif/192","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033460/0001.tif/192#h=243&w=192","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033460/0001.tif/1543#h=1946&w=1543","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033460/0001.tif/3087#h=3893&w=3087","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033460/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033460/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033460","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033460))","http://www.loc.gov/item/ihas.200033460/","http://www.loc.gov/resource/ihas.200033460.0/","http://www.loc.gov/item/ihas.200033460","http://www.loc.gov/resource/ihas.200033460","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033460))","","",""
"False","performingarts","","notated music","cahalin, bill","brennan, j. keirn","ball, ernest r.","http://www.loc.gov/item/ihas.200033461/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","229","ihas/mets","performingarts","","You're hitting a thousand in the game of love","https://www.loc.gov/resource/ihas.200033461.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033461.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:54.761Z","2017-03-15T17:02:52.314Z","","http://www.loc.gov/item/ihas.200033461","","","https://www.loc.gov/item/ihas.200033461/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033461/0001.tif/192","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033461/0001.tif/192#h=252&w=192","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033461/0001.tif/1539#h=2023&w=1539","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033461/0001.tif/3078#h=4046&w=3078","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033461/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033461/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033461","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033461))","http://www.loc.gov/item/ihas.200033461/","http://www.loc.gov/resource/ihas.200033461.0/","http://www.loc.gov/item/ihas.200033461","http://www.loc.gov/resource/ihas.200033461","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033461))","","",""
"False","performingarts","","notated music","murphy, william","","","http://www.loc.gov/item/ihas.200033462/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","230","ihas/mets","performingarts","","They all know Cobb","https://www.loc.gov/resource/ihas.200033462.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033462.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:54.761Z","2017-03-15T17:02:52.314Z","","http://www.loc.gov/item/ihas.200033462","","","https://www.loc.gov/item/ihas.200033462/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033462/0001.tif/197","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033462/0001.tif/197#h=247&w=197","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033462/0001.tif/1580#h=1983&w=1580","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033462/0001.tif/3161#h=3967&w=3161","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033462/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033462/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033462","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033462))","http://www.loc.gov/item/ihas.200033462/","http://www.loc.gov/resource/ihas.200033462.0/","http://www.loc.gov/item/ihas.200033462","http://www.loc.gov/resource/ihas.200033462","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033462))","","",""
"False","performingarts","","notated music","kelly, j. w.","","","http://www.loc.gov/item/ihas.200033463/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","231","ihas/mets","performingarts","","Slide, Kelly, Slide!","https://www.loc.gov/resource/ihas.200033463.0/","5","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033463.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   5 p., 7 x 9 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:54.761Z","2017-03-15T17:02:52.314Z","","http://www.loc.gov/item/ihas.200033463","","","https://www.loc.gov/item/ihas.200033463/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033463/0001.tif/250","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033463/0001.tif/250#h=351&w=250","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033463/0001.tif/1000#h=1405&w=1000","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033463/0001.tif/2000#h=2811&w=2000","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033463/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033463/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033463","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033463))","http://www.loc.gov/item/ihas.200033463/","http://www.loc.gov/resource/ihas.200033463.0/","http://www.loc.gov/item/ihas.200033463","http://www.loc.gov/resource/ihas.200033463","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033463))","","",""
"False","performingarts","","notated music","hough, [?]","adams, [?]","howard, jos. e.","http://www.loc.gov/item/ihas.200033464/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","232","ihas/mets","performingarts","","The  umpire is a most unhappy man","https://www.loc.gov/resource/ihas.200033464.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033464.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:54.761Z","2017-03-15T17:02:52.314Z","","http://www.loc.gov/item/ihas.200033464","","","https://www.loc.gov/item/ihas.200033464/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033464/0001.tif/198","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033464/0001.tif/198#h=256&w=198","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033464/0001.tif/1590#h=2051&w=1590","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033464/0001.tif/3181#h=4103&w=3181","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033464/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033464/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033464","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033464))","http://www.loc.gov/item/ihas.200033464/","http://www.loc.gov/resource/ihas.200033464.0/","http://www.loc.gov/item/ihas.200033464","http://www.loc.gov/resource/ihas.200033464","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033464))","","",""
"False","performingarts","","notated music","the new york music co.","norworth, jack","von tilzer, albert","http://www.loc.gov/item/ihas.200033481/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","233","ihas/mets","performingarts","","Take me out to the ball game","https://www.loc.gov/resource/ihas.200033481.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033481.0/&fo=json&sb=shelf-id&st=gallery","image","new york","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p., 11 x 14 in. |   Title page: Dedicated to J.A. Sternad.   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:58.175Z","2017-03-15T17:02:52.314Z","1908","http://www.loc.gov/item/ihas.200033481","1908-01-01T00:00:00Z","","https://www.loc.gov/item/ihas.200033481/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033481/0001.tif/192","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033481/0001.tif/192#h=250&w=192","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033481/0001.tif/1538#h=2007&w=1538","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033481/0001.tif/3077#h=4015&w=3077","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033481/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033481/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033481","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033481))","http://www.loc.gov/item/ihas.200033481/","http://www.loc.gov/resource/ihas.200033481.0/","http://www.loc.gov/item/ihas.200033481","http://www.loc.gov/resource/ihas.200033481","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033481))","","",""
"False","performingarts","","notated music","jones, earle c.","moret, neil","","http://www.loc.gov/item/ihas.200033482/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","234","ihas/mets","performingarts","","The  banshee","https://www.loc.gov/resource/ihas.200033482.0/","5","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033482.0/&fo=json&sb=shelf-id&st=gallery","image","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   5 p., 11 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:58.175Z","2017-03-15T17:02:52.314Z","","http://www.loc.gov/item/ihas.200033482","","","https://www.loc.gov/item/ihas.200033482/","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033482/0001.tif/197","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033482/0001.tif/197#h=251&w=197","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033482/0001.tif/1583#h=2010&w=1583","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033482/0001.tif/3167#h=4020&w=3167","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033482/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033482/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033482","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033482))","http://www.loc.gov/item/ihas.200033482/","http://www.loc.gov/resource/ihas.200033482.0/","http://www.loc.gov/item/ihas.200033482","http://www.loc.gov/resource/ihas.200033482","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033482))","","",""
