"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","subject__012","subject__013","index","group__001","group__002","group__003","group__004","title","online_format__-","location__001","location__002","number_former_id__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012","aka__013","aka__014","aka__015","aka__016","aka__017"
"False","photo, print, drawing","s.f. hess & company","http://www.loc.gov/item/2007680747/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mcdowell (team member)","rochester post express","rochester","newsboy league","catcher","albumen prints","baseball cards","","","","","","","569","bbc","catalog","baseball-cards","","[McDowell, Rochester Post Express, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:37:52.307Z","pictures","catalog","2016-05-17T21:36:19.224Z","1888","","LOT 13163-10, no. 1 [P&P]","S.F. Hess Newsboys League (N333)","1888-01-01T00:00:00Z","english","https://www.loc.gov/item/2007680747/","False","//cdn.loc.gov/service/pnp/bbc/0500/0560/0563f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0560/0563f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0500/0560/0563ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0500/0560/0563fr.jpg#h=640&w=354","//cdn.loc.gov/service/pnp/bbc/0500/0560/0563fv.jpg#h=1024&w=567","http://www.loc.gov/pictures/collection/bbc/item/2007680747/","http://hdl.loc.gov/loc.pnp/cph.3g06934","http://www.loc.gov/item/2007680747/","http://www.loc.gov/pictures/item/2007680747/","http://hdl.loc.gov/loc.pnp/bbc.0563f","http://hdl.loc.gov/loc.pnp/cph.3c23645","http://www.loc.gov/resource/bbc.0563f/","http://www.loc.gov/resource/cph.3g06934/","http://www.loc.gov/resource/cph.3c23645/","http://lccn.loc.gov/2007680747","","","","","","",""
"False","photo, print, drawing","w.s. kimball","http://www.loc.gov/item/2007680748/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","darling, dell (team member)","chicago white stockings","chicago","national league","catcher","baseball cards","chromolithographs","color","","","","","","570","bbc","catalog","baseball-cards","","[Dell Darling, Chicago White Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : chromolithograph.","2016-05-17T21:37:52.307Z","pictures","catalog","2016-05-17T21:36:19.224Z","1888","","LOT 13163-11 no. 1 [P&P]","W.S. Kimball Champions (N184)","1888-01-01T00:00:00Z","english","https://www.loc.gov/item/2007680748/","False","//cdn.loc.gov/service/pnp/bbc/2000/2090/2093f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/2000/2090/2093f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/2000/2090/2093ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/2000/2090/2093fr.jpg#h=640&w=364","//cdn.loc.gov/service/pnp/bbc/2000/2090/2093fv.jpg#h=1024&w=582","http://www.loc.gov/pictures/collection/bbc/item/2007680748/","http://hdl.loc.gov/loc.pnp/bbc.2093b","http://www.loc.gov/item/2007680748/","http://www.loc.gov/pictures/item/2007680748/","http://hdl.loc.gov/loc.pnp/bbc.2093f","http://www.loc.gov/resource/bbc.2093f/","http://www.loc.gov/resource/bbc.2093b/","http://lccn.loc.gov/2007680748","","","","","","","","",""
"False","photo, print, drawing","w.s. kimball","http://www.loc.gov/item/2007680749/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","burch, ernie (team member)","brooklyn trolley-dodgers","brooklyn","american association","outfielder","baseball cards","chromolithographs","color","","","","","","571","bbc","catalog","baseball-cards","main-catalog","[E. A. Burch, Brooklyn Trolley-Dodgers, baseball card portrait]","image","","","http://www.loc.gov/item/14961475","image/gif","image/jpg","image/tif","","True","1 print : chromolithograph ; sheet 6.9 x 3.8 cm.","2018-05-05T13:30:10.739Z","pictures","catalog","2018-05-05T13:29:38.778Z","1888","http://www.loc.gov/item/14961475","LOT 13163-11 no. 2 [P&P]","W.S. Kimball Champions (N184)","1888-01-01T00:00:00Z","english","https://www.loc.gov/item/2007680749/","False","//cdn.loc.gov/service/pnp/bbc/2000/2090/2094f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/2000/2090/2094ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/2000/2090/2094fr.jpg#h=640&w=362","//cdn.loc.gov/service/pnp/bbc/2000/2090/2094fv.jpg#h=1024&w=580","","http://www.loc.gov/pictures/collection/bbc/item/2007680749/","http://hdl.loc.gov/loc.pnp/bbc.2094b","http://hdl.loc.gov/loc.pnp/cph.3g07055","http://www.loc.gov/item/2007680749/","http://www.loc.gov/pictures/item/2007680749/","http://hdl.loc.gov/loc.pnp/bbc.2094f","http://hdl.loc.gov/loc.pnp/cph.3g07034","http://www.loc.gov/resource/bbc.2094f/","http://www.loc.gov/resource/bbc.2094b/","http://www.loc.gov/resource/cph.3g07034/","http://www.loc.gov/resource/cph.3g07055/","http://lccn.loc.gov/2007680749","","","","",""
"False","photo, print, drawing","w.s. kimball","http://www.loc.gov/item/2007683700/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","henderson, hardie (team member)","brooklyn trolley-dodgers","brooklyn","american association","pitcher","baseball cards","chromolithographs","color","","","","","","572","bbc","catalog","baseball-cards","","[Hardie Henderson, Brooklyn Trolley-Dodgers, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : chromolithograph.","2016-05-17T21:37:52.307Z","pictures","catalog","2016-05-17T21:36:19.224Z","1888","","LOT 13163-11 no. 3 [P&P]","W.S. Kimball Champions (N184)","1888-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683700/","False","//cdn.loc.gov/service/pnp/bbc/2000/2090/2095f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/2000/2090/2095ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/2000/2090/2095f_150px.jpg#h=150&w=87","//cdn.loc.gov/service/pnp/bbc/2000/2090/2095fr.jpg#h=640&w=369","//cdn.loc.gov/service/pnp/bbc/2000/2090/2095fv.jpg#h=1024&w=591","http://www.loc.gov/pictures/collection/bbc/item/2007683700/","http://hdl.loc.gov/loc.pnp/bbc.2095b","http://hdl.loc.gov/loc.pnp/cph.3g06991","http://www.loc.gov/item/2007683700/","http://www.loc.gov/pictures/item/2007683700/","http://hdl.loc.gov/loc.pnp/bbc.2095f","http://hdl.loc.gov/loc.pnp/cph.3g06988","http://hdl.loc.gov/loc.pnp/cph.3c23649","http://www.loc.gov/resource/bbc.2095f/","http://www.loc.gov/resource/bbc.2095b/","http://www.loc.gov/resource/cph.3g06988/","http://www.loc.gov/resource/cph.3g06991/","http://www.loc.gov/resource/cph.3c23649/","http://lccn.loc.gov/2007683700","","",""
"False","photo, print, drawing","w.s. kimball","http://www.loc.gov/item/2007683701/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","o'neill, tip (team member)","st. louis browns","st. louis","american association","outfielder","baseball cards","chromolithographs","color","","","","","","573","bbc","catalog","baseball-cards","","[Tip O'Neill, St. Louis Browns, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : chromolithograph.","2016-05-17T21:37:52.307Z","pictures","catalog","2016-05-17T21:36:19.224Z","1888","","LOT 13163-11 no. 4 [P&P]","W.S. Kimball Champions (N184)","1888-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683701/","False","//cdn.loc.gov/service/pnp/bbc/2000/2090/2096f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/2000/2090/2096f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/2000/2090/2096ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/2000/2090/2096fr.jpg#h=640&w=363","//cdn.loc.gov/service/pnp/bbc/2000/2090/2096fv.jpg#h=1024&w=581","http://www.loc.gov/pictures/collection/bbc/item/2007683701/","http://hdl.loc.gov/loc.pnp/bbc.2096b","http://www.loc.gov/item/2007683701/","http://www.loc.gov/pictures/item/2007683701/","http://hdl.loc.gov/loc.pnp/bbc.2096f","http://www.loc.gov/resource/bbc.2096f/","http://www.loc.gov/resource/bbc.2096b/","http://lccn.loc.gov/2007683701","","","","","","","","",""
"False","photo, print, drawing","august beck & company","http://www.loc.gov/item/2007683702/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","nash, billy (team member)","boston beaneaters","boston","national league","third baseman","albumen prints","baseball cards","","","","","","","574","bbc","catalog","baseball-cards","","[Billy Nash, Boston Beaneaters, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:37:52.307Z","pictures","catalog","2016-05-17T21:36:19.224Z","1888","","LOT 13163-12, no. 1 [P&P]","Yum Yum Tobacco (N403)","1888-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683702/","False","//cdn.loc.gov/service/pnp/bbc/0500/0560/0564f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0560/0564f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0500/0560/0564ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0500/0560/0564fr.jpg#h=640&w=362","//cdn.loc.gov/service/pnp/bbc/0500/0560/0564fv.jpg#h=1024&w=580","http://www.loc.gov/pictures/collection/bbc/item/2007683702/","http://www.loc.gov/item/2007683702/","http://www.loc.gov/pictures/item/2007683702/","http://hdl.loc.gov/loc.pnp/bbc.0564f","http://www.loc.gov/resource/bbc.0564f/","http://lccn.loc.gov/2007683702","","","","","","","","","","",""
"False","photo, print, drawing","august beck & company","http://www.loc.gov/item/2007683703/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","pfeffer, fred (team member)","chicago white stockings","chicago","national league","second baseman","albumen prints","baseball cards","","","","","","","575","bbc","catalog","baseball-cards","","[Fred Pfeffer, Chicago White Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:37:52.307Z","pictures","catalog","2016-05-17T21:36:19.224Z","1888","","LOT 13163-12, no. 2 [P&P]","Yum Yum Tobacco (N403)","1888-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683703/","False","//cdn.loc.gov/service/pnp/bbc/0500/0560/0565f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0560/0565f_150px.jpg#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0500/0560/0565ft.gif#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0500/0560/0565fr.jpg#h=640&w=340","//cdn.loc.gov/service/pnp/bbc/0500/0560/0565fv.jpg#h=1024&w=544","http://www.loc.gov/pictures/collection/bbc/item/2007683703/","http://www.loc.gov/item/2007683703/","http://www.loc.gov/pictures/item/2007683703/","http://hdl.loc.gov/loc.pnp/bbc.0565f","http://www.loc.gov/resource/bbc.0565f/","http://lccn.loc.gov/2007683703","","","","","","","","","","",""
"False","photo, print, drawing","august beck & company","http://www.loc.gov/item/2007683704/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","ryan, jimmy (team member)","chicago white stockings","chicago","national league","center fielder","albumen prints","baseball cards","","","","","","","576","bbc","catalog","baseball-cards","","[Jimmy Ryan, Chicago White Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:37:52.307Z","pictures","catalog","2016-05-17T21:36:19.224Z","1888","","LOT 13163-12, no. 3 [P&P]","Yum Yum Tobacco (N403)","1888-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683704/","False","//cdn.loc.gov/service/pnp/bbc/0500/0560/0566f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0560/0566f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0500/0560/0566ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0500/0560/0566fr.jpg#h=640&w=350","//cdn.loc.gov/service/pnp/bbc/0500/0560/0566fv.jpg#h=1024&w=559","http://www.loc.gov/pictures/collection/bbc/item/2007683704/","http://hdl.loc.gov/loc.pnp/cph.3g06940","http://www.loc.gov/item/2007683704/","http://www.loc.gov/pictures/item/2007683704/","http://hdl.loc.gov/loc.pnp/bbc.0566f","http://hdl.loc.gov/loc.pnp/cph.3c23648","http://www.loc.gov/resource/bbc.0566f/","http://www.loc.gov/resource/cph.3g06940/","http://www.loc.gov/resource/cph.3c23648/","http://lccn.loc.gov/2007683704","","","","","","",""
"False","photo, print, drawing","august beck & company","http://www.loc.gov/item/2007683705/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","getzien, charlie (team member)","detroit wolverines","detroit","national league","pitcher","albumen prints","baseball cards","","","","","","","577","bbc","catalog","baseball-cards","","[Charlie Getzien, Detroit Wolverines, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:37:52.307Z","pictures","catalog","2016-05-17T21:36:19.224Z","1888","","LOT 13163-12, no. 4 [P&P]","Yum Yum Tobacco (N403)","1888-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683705/","False","//cdn.loc.gov/service/pnp/bbc/0500/0560/0567f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0560/0567f_150px.jpg#h=150&w=79","//cdn.loc.gov/service/pnp/bbc/0500/0560/0567ft.gif#h=150&w=79","//cdn.loc.gov/service/pnp/bbc/0500/0560/0567fr.jpg#h=640&w=337","//cdn.loc.gov/service/pnp/bbc/0500/0560/0567fv.jpg#h=1024&w=540","http://www.loc.gov/pictures/collection/bbc/item/2007683705/","http://www.loc.gov/item/2007683705/","http://www.loc.gov/pictures/item/2007683705/","http://hdl.loc.gov/loc.pnp/bbc.0567f","http://www.loc.gov/resource/bbc.0567f/","http://lccn.loc.gov/2007683705","","","","","","","","","","",""
"False","photo, print, drawing","august beck & company","http://www.loc.gov/item/2007683706/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","welch, mickey (team member)","new york giants","new york","national league","pitcher","albumen prints","baseball cards","","","","","","","578","bbc","catalog","baseball-cards","","[Mickey Welch, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:38:06.050Z","pictures","catalog","2016-05-17T21:36:20.012Z","1888","","LOT 13163-12, no. 5 [P&P]","Yum Yum Tobacco (N403)","1888-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683706/","False","//cdn.loc.gov/service/pnp/bbc/0500/0560/0568f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0560/0568f_150px.jpg#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0500/0560/0568ft.gif#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0500/0560/0568fr.jpg#h=640&w=346","//cdn.loc.gov/service/pnp/bbc/0500/0560/0568fv.jpg#h=1024&w=554","http://www.loc.gov/pictures/collection/bbc/item/2007683706/","http://www.loc.gov/item/2007683706/","http://www.loc.gov/pictures/item/2007683706/","http://hdl.loc.gov/loc.pnp/bbc.0568f","http://www.loc.gov/resource/bbc.0568f/","http://lccn.loc.gov/2007683706","","","","","","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007683750/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","connor, roger (team member)","new york giants","new york","national league","first baseman","albumen prints","baseball cards","cabinet photographs","","","","","","579","bbc","catalog","baseball-cards","","[Roger Connor, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print on cabinet card mount : albumen.","2016-05-17T21:38:06.050Z","pictures","catalog","2016-05-17T21:36:20.012Z","1888","","LOT 13163-13, no. 1 [P&P]","Old Judge Cabinets (N173)","1888-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683750/","False","//cdn.loc.gov/service/pnp/bbc/0500/0560/0569f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0560/0569f_150px.jpg#h=150&w=97","//cdn.loc.gov/service/pnp/bbc/0500/0560/0569ft.gif#h=150&w=97","//cdn.loc.gov/service/pnp/bbc/0500/0560/0569fr.jpg#h=640&w=412","//cdn.loc.gov/service/pnp/bbc/0500/0560/0569fv.jpg#h=1024&w=660","http://www.loc.gov/pictures/collection/bbc/item/2007683750/","http://www.loc.gov/item/2007683750/","http://www.loc.gov/pictures/item/2007683750/","http://hdl.loc.gov/loc.pnp/bbc.0569f","http://www.loc.gov/resource/bbc.0569f/","http://lccn.loc.gov/2007683750","","","","","","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007683759/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","bushong, doc (team member)","brooklyn trolley-dodgers","brooklyn bridegrooms","brooklyn","american association","national league","catcher","albumen prints","baseball cards","cabinet photographs","","","","580","bbc","catalog","baseball-cards","","[Doc Bushong, Brooklyn Trolley-Dodgers, Brooklyn Bridegrooms, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print on cabinet card mount : albumen.","2016-05-17T21:38:06.050Z","pictures","catalog","2016-05-17T21:36:20.012Z","1888","","LOT 13163-13, no. 10 [P&P]","Old Judge Cabinets (N173)","1888-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683759/","False","//cdn.loc.gov/service/pnp/bbc/0500/0570/0578f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0570/0578f_150px.jpg#h=150&w=96","//cdn.loc.gov/service/pnp/bbc/0500/0570/0578ft.gif#h=150&w=96","//cdn.loc.gov/service/pnp/bbc/0500/0570/0578fr.jpg#h=640&w=410","//cdn.loc.gov/service/pnp/bbc/0500/0570/0578fv.jpg#h=1024&w=656","http://www.loc.gov/pictures/collection/bbc/item/2007683759/","http://hdl.loc.gov/loc.pnp/cph.3g07028","http://www.loc.gov/item/2007683759/","http://www.loc.gov/pictures/item/2007683759/","http://hdl.loc.gov/loc.pnp/bbc.0578f","http://hdl.loc.gov/loc.pnp/cph.3b40415","http://www.loc.gov/resource/bbc.0578f/","http://www.loc.gov/resource/cph.3g07028/","http://www.loc.gov/resource/cph.3b40415/","http://lccn.loc.gov/2007683759","","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007683760/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","caruthers, bob (team member)","brooklyn trolley-dodgers","brooklyn bridegrooms","brooklyn","american association","national league","outfielder","pitcher","albumen prints","baseball cards","cabinet photographs","","","581","bbc","catalog","baseball-cards","","[Bob Caruthers, Brooklyn Trolley-Dodgers, Brooklyn Bridegrooms, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print on cabinet card mount : albumen.","2016-05-17T21:38:06.050Z","pictures","catalog","2016-05-17T21:36:20.012Z","1888","","LOT 13163-13, no. 11 [P&P]","Old Judge Cabinets (N173)","1888-01-01T00:00:00Z","english","https://www.loc.gov/item/2007683760/","False","//cdn.loc.gov/service/pnp/bbc/0500/0570/0579f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0570/0579f_150px.jpg#h=150&w=97","//cdn.loc.gov/service/pnp/bbc/0500/0570/0579ft.gif#h=150&w=97","//cdn.loc.gov/service/pnp/bbc/0500/0570/0579fr.jpg#h=640&w=413","//cdn.loc.gov/service/pnp/bbc/0500/0570/0579fv.jpg#h=1024&w=661","http://www.loc.gov/pictures/collection/bbc/item/2007683760/","http://hdl.loc.gov/loc.pnp/cph.3g07029","http://www.loc.gov/item/2007683760/","http://www.loc.gov/pictures/item/2007683760/","http://hdl.loc.gov/loc.pnp/bbc.0579f","http://hdl.loc.gov/loc.pnp/cph.3b40414","http://www.loc.gov/resource/bbc.0579f/","http://www.loc.gov/resource/cph.3g07029/","http://www.loc.gov/resource/cph.3b40414/","http://lccn.loc.gov/2007683760","","","","","","",""
