"access_restricted","original_format__001","original_format__002","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","index","group__001","group__002","group__003","group__004","title","online_format__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","location__001","location__002","number_former_id__-","location__003","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","count","dates","language__-","url","items","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012","aka__013","aka__014"
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686870/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","ward, john montgomery","albumen prints","baseball cards","","","","","","","206","bbc","catalog","baseball-cards","","[Capt. John Ward, New York Giants, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 219 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686870/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0290/0291f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0290/0291f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0200/0290/0291ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0200/0290/0291fr.jpg#h=640&w=369","//cdn.loc.gov/service/pnp/bbc/0200/0290/0291fv.jpg#h=1024&w=590","http://www.loc.gov/pictures/collection/bbc/item/2007686870/","http://www.loc.gov/item/2007686870/","http://www.loc.gov/pictures/item/2007686870/","http://hdl.loc.gov/loc.pnp/bbc.0291f","http://www.loc.gov/resource/bbc.0291f/","http://lccn.loc.gov/2007686870","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007685642/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","sutton, ezra (team member)","boston beaneaters","boston","national league","second baseman","albumen prints","baseball cards","","","207","bbc","catalog","baseball-cards","","[Ezra Sutton, Boston Beaneaters, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:38:35.889Z","pictures","catalog","2016-05-17T21:36:21.436Z","1887","","LOT 13163-05, no. 22 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007685642/","","False","//cdn.loc.gov/service/pnp/bbc/0000/0090/0094f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0000/0090/0094f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0000/0090/0094ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0000/0090/0094fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/0000/0090/0094fv.jpg#h=1024&w=569","http://www.loc.gov/pictures/collection/bbc/item/2007685642/","http://www.loc.gov/item/2007685642/","http://www.loc.gov/pictures/item/2007685642/","http://hdl.loc.gov/loc.pnp/bbc.0094f","http://www.loc.gov/resource/bbc.0094f/","http://lccn.loc.gov/2007685642","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686871/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","ward, john montgomery","albumen prints","baseball cards","","","","","","","208","bbc","catalog","baseball-cards","","[Capt. John Ward, New York Giants, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen. | Photo shows John Montgomery Ward (1860-1925),  American Major League Baseball star pitcher, shortstop and manager. (Source: Flickr Commons project, 2009)","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 220 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686871/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0290/0292f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0290/0292f_150px.jpg#h=150&w=95","//cdn.loc.gov/service/pnp/bbc/0200/0290/0292ft.gif#h=150&w=95","//cdn.loc.gov/service/pnp/bbc/0200/0290/0292fr.jpg#h=640&w=406","//cdn.loc.gov/service/pnp/bbc/0200/0290/0292fv.jpg#h=1024&w=650","http://www.loc.gov/pictures/collection/bbc/item/2007686871/","http://www.loc.gov/item/2007686871/","http://www.loc.gov/pictures/item/2007686871/","http://hdl.loc.gov/loc.pnp/bbc.0292f","http://www.loc.gov/resource/bbc.0292f/","http://lccn.loc.gov/2007686871","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686872/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","ward, john montgomery","albumen prints","baseball cards","","","","","","","209","bbc","catalog","baseball-cards","","[Capt. John Ward, New York Giants, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 221 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686872/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0290/0293f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0290/0293f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0200/0290/0293ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0200/0290/0293fr.jpg#h=640&w=366","//cdn.loc.gov/service/pnp/bbc/0200/0290/0293fv.jpg#h=1024&w=585","http://www.loc.gov/pictures/collection/bbc/item/2007686872/","http://www.loc.gov/item/2007686872/","http://www.loc.gov/pictures/item/2007686872/","http://hdl.loc.gov/loc.pnp/bbc.0293f","http://www.loc.gov/resource/bbc.0293f/","http://lccn.loc.gov/2007686872","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686873/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","welch, mickey (team member)","new york giants","new york","national league","pitcher","albumen prints","baseball cards","","","210","bbc","catalog","baseball-cards","","[Smiling Mickey, New York Giants, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 222 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686873/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0290/0294f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0290/0294f_150px.jpg#h=150&w=89","//cdn.loc.gov/service/pnp/bbc/0200/0290/0294ft.gif#h=150&w=89","//cdn.loc.gov/service/pnp/bbc/0200/0290/0294fr.jpg#h=640&w=381","//cdn.loc.gov/service/pnp/bbc/0200/0290/0294fv.jpg#h=1024&w=610","http://www.loc.gov/pictures/collection/bbc/item/2007686873/","http://www.loc.gov/item/2007686873/","http://www.loc.gov/pictures/item/2007686873/","http://hdl.loc.gov/loc.pnp/bbc.0294f","http://www.loc.gov/resource/bbc.0294f/","http://lccn.loc.gov/2007686873","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686874/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","welch, mickey (team member)","new york giants","new york","national league","pitcher","albumen prints","baseball cards","","","211","bbc","catalog","baseball-cards","","[Welch, New York Giants, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 223 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686874/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0290/0295f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0290/0295f_150px.jpg#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0200/0290/0295ft.gif#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0200/0290/0295fr.jpg#h=640&w=340","//cdn.loc.gov/service/pnp/bbc/0200/0290/0295fv.jpg#h=1024&w=543","http://www.loc.gov/pictures/collection/bbc/item/2007686874/","http://www.loc.gov/item/2007686874/","http://www.loc.gov/pictures/item/2007686874/","http://hdl.loc.gov/loc.pnp/bbc.0295f","http://www.loc.gov/resource/bbc.0295f/","http://lccn.loc.gov/2007686874","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686875/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","buffinton, charlie (team member)","philadelphia quakers","philadelphia","national league","center fielder","albumen prints","baseball cards","","","212","bbc","catalog","baseball-cards","","[Buffinton, Philadelphia Quakers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 224 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686875/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0290/0296f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0290/0296f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0200/0290/0296ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0200/0290/0296fr.jpg#h=640&w=360","//cdn.loc.gov/service/pnp/bbc/0200/0290/0296fv.jpg#h=1024&w=575","http://www.loc.gov/pictures/collection/bbc/item/2007686875/","http://www.loc.gov/item/2007686875/","http://www.loc.gov/pictures/item/2007686875/","http://hdl.loc.gov/loc.pnp/bbc.0296f","http://www.loc.gov/resource/bbc.0296f/","http://lccn.loc.gov/2007686875","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686876/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","buffinton, charlie (team member)","philadelphia quakers","philadelphia","national league","pitcher","albumen prints","baseball cards","","","213","bbc","catalog","baseball-cards","","[Buffinton, Philadelphia Quakers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 225 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686876/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0290/0297f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0290/0297f_150px.jpg#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0200/0290/0297ft.gif#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0200/0290/0297fr.jpg#h=640&w=346","//cdn.loc.gov/service/pnp/bbc/0200/0290/0297fv.jpg#h=1024&w=554","http://www.loc.gov/pictures/collection/bbc/item/2007686876/","http://www.loc.gov/item/2007686876/","http://www.loc.gov/pictures/item/2007686876/","http://hdl.loc.gov/loc.pnp/bbc.0297f","http://www.loc.gov/resource/bbc.0297f/","http://lccn.loc.gov/2007686876","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686877/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","casey, dan (team member)","philadelphia quakers","philadelphia","national league","pitcher","albumen prints","baseball cards","","","214","bbc","catalog","baseball-cards","","[Dan Casey, Philadelphia Quakers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 226 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686877/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0290/0298f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0290/0298ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0200/0290/0298f_150px.jpg#h=150&w=87","//cdn.loc.gov/service/pnp/bbc/0200/0290/0298fr.jpg#h=640&w=369","//cdn.loc.gov/service/pnp/bbc/0200/0290/0298fv.jpg#h=1024&w=591","http://www.loc.gov/pictures/collection/bbc/item/2007686877/","http://www.loc.gov/item/2007686877/","http://www.loc.gov/pictures/item/2007686877/","http://hdl.loc.gov/loc.pnp/bbc.0298f","http://www.loc.gov/resource/bbc.0298f/","http://lccn.loc.gov/2007686877","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686878/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","childs, cupid (team member)","philadelphia quakers","philadelphia","national league","second baseman","albumen prints","baseball cards","","","215","bbc","catalog","baseball-cards","","[Cupid Childs, Philadelphia Quakers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 227 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686878/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0290/0299f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0290/0299f_150px.jpg#h=150&w=92","//cdn.loc.gov/service/pnp/bbc/0200/0290/0299ft.gif#h=150&w=92","//cdn.loc.gov/service/pnp/bbc/0200/0290/0299fr.jpg#h=640&w=394","//cdn.loc.gov/service/pnp/bbc/0200/0290/0299fv.jpg#h=1024&w=630","http://www.loc.gov/pictures/collection/bbc/item/2007686878/","http://www.loc.gov/item/2007686878/","http://www.loc.gov/pictures/item/2007686878/","http://hdl.loc.gov/loc.pnp/bbc.0299f","http://www.loc.gov/resource/bbc.0299f/","http://lccn.loc.gov/2007686878","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686879/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","clements, jack (team member)","philadelphia quakers","philadelphia","national league","catcher","albumen prints","baseball cards","","","216","bbc","catalog","baseball-cards","","[Jack Clements, Philadelphia Quakers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:31.495Z","pictures","catalog","2016-05-17T21:36:24.088Z","1887","","LOT 13163-05, no. 228 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686879/","","False","//cdn.loc.gov/service/pnp/bbc/0300/0300/0300f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0300/0300/0300f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0300/0300/0300ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0300/0300/0300fr.jpg#h=640&w=367","//cdn.loc.gov/service/pnp/bbc/0300/0300/0300fv.jpg#h=1024&w=588","http://www.loc.gov/pictures/collection/bbc/item/2007686879/","http://www.loc.gov/item/2007686879/","http://www.loc.gov/pictures/item/2007686879/","http://hdl.loc.gov/loc.pnp/bbc.0300f","http://www.loc.gov/resource/bbc.0300f/","http://lccn.loc.gov/2007686879","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686880/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","clements, jack (team member)","philadelphia quakers","philadelphia","national league","catcher","albumen prints","baseball cards","","","217","bbc","catalog","baseball-cards","","[Jack Clements, Philadelphia Quakers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:31.495Z","pictures","catalog","2016-05-17T21:36:24.088Z","1887","","LOT 13163-05, no. 229 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686880/","","False","//cdn.loc.gov/service/pnp/bbc/0300/0300/0301f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0300/0300/0301f_150px.jpg#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0300/0300/0301ft.gif#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0300/0300/0301fr.jpg#h=640&w=343","//cdn.loc.gov/service/pnp/bbc/0300/0300/0301fv.jpg#h=1024&w=549","http://www.loc.gov/pictures/collection/bbc/item/2007686880/","http://www.loc.gov/item/2007686880/","http://www.loc.gov/pictures/item/2007686880/","http://hdl.loc.gov/loc.pnp/bbc.0301f","http://www.loc.gov/resource/bbc.0301f/","http://lccn.loc.gov/2007686880","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007685643/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","sutton, ezra (team member)","boston beaneaters","boston","national league","second baseman","albumen prints","baseball cards","","","218","bbc","catalog","baseball-cards","","[Ezra Sutton, Boston Beaneaters, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:38:35.889Z","pictures","catalog","2016-05-17T21:36:21.436Z","1887","","LOT 13163-05, no. 23 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007685643/","","False","//cdn.loc.gov/service/pnp/bbc/0000/0090/0095f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0000/0090/0095f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0000/0090/0095ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0000/0090/0095fr.jpg#h=640&w=364","//cdn.loc.gov/service/pnp/bbc/0000/0090/0095fv.jpg#h=1024&w=582","http://www.loc.gov/pictures/collection/bbc/item/2007685643/","http://www.loc.gov/item/2007685643/","http://www.loc.gov/pictures/item/2007685643/","http://hdl.loc.gov/loc.pnp/bbc.0095f","http://www.loc.gov/resource/bbc.0095f/","http://lccn.loc.gov/2007685643","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686881/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","clements, jack (team member)","philadelphia quakers","philadelphia","national league","catcher","albumen prints","baseball cards","","","219","bbc","catalog","baseball-cards","","[Jack Clements, Philadelphia Quakers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:31.495Z","pictures","catalog","2016-05-17T21:36:24.088Z","1887","","LOT 13163-05, no. 230 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686881/","","False","//cdn.loc.gov/service/pnp/bbc/0300/0300/0302f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0300/0300/0302f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0300/0300/0302ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0300/0300/0302fr.jpg#h=640&w=349","//cdn.loc.gov/service/pnp/bbc/0300/0300/0302fv.jpg#h=1024&w=559","http://www.loc.gov/pictures/collection/bbc/item/2007686881/","http://www.loc.gov/item/2007686881/","http://www.loc.gov/pictures/item/2007686881/","http://hdl.loc.gov/loc.pnp/bbc.0302f","http://www.loc.gov/resource/bbc.0302f/","http://lccn.loc.gov/2007686881","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686882/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","daily, ed (team member)","philadelphia quakers","philadelphia","national league","pitcher","albumen prints","baseball cards","","","220","bbc","catalog","baseball-cards","","[Daily, Philadelphia Quakers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:31.495Z","pictures","catalog","2016-05-17T21:36:24.088Z","1887","","LOT 13163-05, no. 231 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686882/","","False","//cdn.loc.gov/service/pnp/bbc/0300/0300/0303f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0300/0300/0303f_150px.jpg#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0300/0300/0303ft.gif#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0300/0300/0303fr.jpg#h=640&w=343","//cdn.loc.gov/service/pnp/bbc/0300/0300/0303fv.jpg#h=1024&w=548","http://www.loc.gov/pictures/collection/bbc/item/2007686882/","http://www.loc.gov/item/2007686882/","http://www.loc.gov/pictures/item/2007686882/","http://hdl.loc.gov/loc.pnp/bbc.0303f","http://www.loc.gov/resource/bbc.0303f/","http://lccn.loc.gov/2007686882","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686883/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","daily, ed (team member)","philadelphia quakers","philadelphia","national league","pitcher","albumen prints","baseball cards","","","221","bbc","catalog","baseball-cards","","[Daily, Philadelphia Quakers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:31.495Z","pictures","catalog","2016-05-17T21:36:24.088Z","1887","","LOT 13163-05, no. 232 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686883/","","False","//cdn.loc.gov/service/pnp/bbc/0300/0300/0304f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0300/0300/0304f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0300/0300/0304ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0300/0300/0304fr.jpg#h=640&w=350","//cdn.loc.gov/service/pnp/bbc/0300/0300/0304fv.jpg#h=1024&w=559","http://www.loc.gov/pictures/collection/bbc/item/2007686883/","http://www.loc.gov/item/2007686883/","http://www.loc.gov/pictures/item/2007686883/","http://hdl.loc.gov/loc.pnp/bbc.0304f","http://www.loc.gov/resource/bbc.0304f/","http://lccn.loc.gov/2007686883","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686884/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","decker, harry (team member)","philadelphia quakers","philadelphia","national league","catcher","philadelphia phillies","albumen prints","baseball cards","","222","bbc","catalog","baseball-cards","","[Harry Decker, Philadelphia Quakers, Philadelphia Phillies, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:31.495Z","pictures","catalog","2016-05-17T21:36:24.088Z","1887","","LOT 13163-05, no. 233 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686884/","","False","//cdn.loc.gov/service/pnp/bbc/0300/0300/0305f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0300/0300/0305f_150px.jpg#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0300/0300/0305ft.gif#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0300/0300/0305fr.jpg#h=640&w=342","//cdn.loc.gov/service/pnp/bbc/0300/0300/0305fv.jpg#h=1024&w=547","http://www.loc.gov/pictures/collection/bbc/item/2007686884/","http://www.loc.gov/item/2007686884/","http://www.loc.gov/pictures/item/2007686884/","http://hdl.loc.gov/loc.pnp/bbc.0305f","http://www.loc.gov/resource/bbc.0305f/","http://lccn.loc.gov/2007686884","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686885/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","delahanty, ed (team member)","philadelphia quakers","philadelphia","national league","second baseman","albumen prints","baseball cards","","","223","bbc","catalog","baseball-cards","","[Ed Delahanty, Philadelphia Quakers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:31.495Z","pictures","catalog","2016-05-17T21:36:24.088Z","1887","","LOT 13163-05, no. 234 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686885/","","False","//cdn.loc.gov/service/pnp/bbc/0300/0300/0306f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0300/0300/0306f_150px.jpg#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0300/0300/0306ft.gif#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0300/0300/0306fr.jpg#h=640&w=345","//cdn.loc.gov/service/pnp/bbc/0300/0300/0306fv.jpg#h=1024&w=552","http://www.loc.gov/pictures/collection/bbc/item/2007686885/","http://www.loc.gov/item/2007686885/","http://www.loc.gov/pictures/item/2007686885/","http://hdl.loc.gov/loc.pnp/bbc.0306f","http://www.loc.gov/resource/bbc.0306f/","http://lccn.loc.gov/2007686885","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686886/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","farrar, sid (team member)","philadelphia quakers","philadelphia","national league","first baseman","albumen prints","baseball cards","","","224","bbc","catalog","baseball-cards","","[Sid Farrar, Philadelphia Quakers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:31.495Z","pictures","catalog","2016-05-17T21:36:24.088Z","1887","","LOT 13163-05, no. 235 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686886/","","False","//cdn.loc.gov/service/pnp/bbc/0300/0300/0307f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0300/0300/0307f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0300/0300/0307ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0300/0300/0307fr.jpg#h=640&w=348","//cdn.loc.gov/service/pnp/bbc/0300/0300/0307fv.jpg#h=1024&w=557","http://www.loc.gov/pictures/collection/bbc/item/2007686886/","http://www.loc.gov/item/2007686886/","http://www.loc.gov/pictures/item/2007686886/","http://hdl.loc.gov/loc.pnp/bbc.0307f","http://www.loc.gov/resource/bbc.0307f/","http://lccn.loc.gov/2007686886","","","","","","","",""
