"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","subject__012","index","group__001","group__002","group__003","group__004","title","online_format__-","number_former_id__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012","aka__013","aka__014","aka__015","aka__016","aka__017"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675181/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","kling, johnny (team member)","chicago cubs","chicago","national league","catcher","baseball cards","relief prints","color","","","","","1146","bbc","catalog","baseball-cards","","[Johnny Kling, Chicago Cubs, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1909","","LOT 13163-18, no. 54 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675181/","False","//cdn.loc.gov/service/pnp/bbc/0700/0720/0723f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0720/0723f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0720/0723ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0720/0723fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/0700/0720/0723fv.jpg#h=1024&w=572","http://www.loc.gov/pictures/collection/bbc/item/2008675181/","http://hdl.loc.gov/loc.pnp/bbc.0723b","http://www.loc.gov/item/2008675181/","http://www.loc.gov/pictures/item/2008675181/","http://hdl.loc.gov/loc.pnp/bbc.0723f","http://www.loc.gov/resource/bbc.0723f/","http://www.loc.gov/resource/bbc.0723b/","http://lccn.loc.gov/2008675181","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675182/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","kroh, rube (team member)","chicago cubs","chicago","national league","pitcher","baseball cards","relief prints","color","","","","","1147","bbc","catalog","baseball-cards","","[Rube Kroh, Chicago Cubs, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1909","","LOT 13163-18, no. 55 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675182/","False","//cdn.loc.gov/service/pnp/bbc/0700/0720/0724f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0720/0724f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0700/0720/0724ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0700/0720/0724fr.jpg#h=640&w=367","//cdn.loc.gov/service/pnp/bbc/0700/0720/0724fv.jpg#h=1024&w=587","http://www.loc.gov/pictures/collection/bbc/item/2008675182/","http://hdl.loc.gov/loc.pnp/bbc.0724b","http://www.loc.gov/item/2008675182/","http://www.loc.gov/pictures/item/2008675182/","http://hdl.loc.gov/loc.pnp/bbc.0724f","http://www.loc.gov/resource/bbc.0724f/","http://www.loc.gov/resource/bbc.0724b/","http://lccn.loc.gov/2008675182","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675183/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","lundgren, carl (team member)","chicago cubs","chicago","national league","pitcher","baseball cards","relief prints","color","","","","","1148","bbc","catalog","baseball-cards","","[Carl Lundgren, Chicago Cubs, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1909","","LOT 13163-18, no. 56 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675183/","False","//cdn.loc.gov/service/pnp/bbc/0700/0720/0725f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0720/0725f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0700/0720/0725ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0700/0720/0725fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/0700/0720/0725fv.jpg#h=1024&w=568","http://www.loc.gov/pictures/collection/bbc/item/2008675183/","http://hdl.loc.gov/loc.pnp/bbc.0725b","http://www.loc.gov/item/2008675183/","http://www.loc.gov/pictures/item/2008675183/","http://hdl.loc.gov/loc.pnp/bbc.0725f","http://www.loc.gov/resource/bbc.0725f/","http://www.loc.gov/resource/bbc.0725b/","http://lccn.loc.gov/2008675183","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675184/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","moran, pat (team member)","chicago cubs","chicago","national league","catcher","baseball cards","relief prints","color","","","","","1149","bbc","catalog","baseball-cards","","[Pat Moran, Chicago Cubs, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1909","","LOT 13163-18, no. 57 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675184/","False","//cdn.loc.gov/service/pnp/bbc/0700/0720/0726f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0720/0726f_150px.jpg#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0700/0720/0726ft.gif#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0700/0720/0726fr.jpg#h=640&w=342","//cdn.loc.gov/service/pnp/bbc/0700/0720/0726fv.jpg#h=1024&w=547","http://www.loc.gov/pictures/collection/bbc/item/2008675184/","http://hdl.loc.gov/loc.pnp/bbc.0726b","http://www.loc.gov/item/2008675184/","http://www.loc.gov/pictures/item/2008675184/","http://hdl.loc.gov/loc.pnp/bbc.0726f","http://www.loc.gov/resource/bbc.0726f/","http://www.loc.gov/resource/bbc.0726b/","http://lccn.loc.gov/2008675184","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675185/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","needham, tom (team member)","chicago cubs","chicago","national league","catcher","baseball cards","relief prints","color","","","","","1150","bbc","catalog","baseball-cards","","[Tom Needham, Chicago Cubs, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1909","","LOT 13163-18, no. 58 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675185/","False","//cdn.loc.gov/service/pnp/bbc/0700/0720/0727f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0720/0727f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0700/0720/0727ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0700/0720/0727fr.jpg#h=640&w=350","//cdn.loc.gov/service/pnp/bbc/0700/0720/0727fv.jpg#h=1024&w=560","http://www.loc.gov/pictures/collection/bbc/item/2008675185/","http://hdl.loc.gov/loc.pnp/bbc.0727b","http://www.loc.gov/item/2008675185/","http://www.loc.gov/pictures/item/2008675185/","http://hdl.loc.gov/loc.pnp/bbc.0727f","http://www.loc.gov/resource/bbc.0727f/","http://www.loc.gov/resource/bbc.0727b/","http://lccn.loc.gov/2008675185","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675186/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","overall, orval (team member)","chicago cubs","chicago","national league","pitcher","baseball cards","relief prints","color","","","","","1151","bbc","catalog","baseball-cards","","[Orval Overall, Chicago Cubs, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1909","","LOT 13163-18, no. 59 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675186/","False","//cdn.loc.gov/service/pnp/bbc/0700/0720/0728f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0720/0728f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0700/0720/0728ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0700/0720/0728fr.jpg#h=640&w=362","//cdn.loc.gov/service/pnp/bbc/0700/0720/0728fv.jpg#h=1024&w=579","http://www.loc.gov/pictures/collection/bbc/item/2008675186/","http://hdl.loc.gov/loc.pnp/bbc.0728b","http://www.loc.gov/item/2008675186/","http://www.loc.gov/pictures/item/2008675186/","http://hdl.loc.gov/loc.pnp/bbc.0728f","http://www.loc.gov/resource/bbc.0728f/","http://www.loc.gov/resource/bbc.0728b/","http://lccn.loc.gov/2008675186","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675231/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","dahlen, bill (team member)","boston doves","boston","national league","shortstop","baseball cards","relief prints","color","","","","","1152","bbc","catalog","baseball-cards","","[Bill Dahlen, Boston Doves, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","","LOT 13163-18, no. 6 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675231/","False","//cdn.loc.gov/service/pnp/bbc/0600/0670/0675f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0670/0675f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0600/0670/0675ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0600/0670/0675fr.jpg#h=640&w=361","//cdn.loc.gov/service/pnp/bbc/0600/0670/0675fv.jpg#h=1024&w=578","http://www.loc.gov/pictures/collection/bbc/item/2008675231/","http://hdl.loc.gov/loc.pnp/bbc.0675b","http://www.loc.gov/item/2008675231/","http://www.loc.gov/pictures/item/2008675231/","http://hdl.loc.gov/loc.pnp/bbc.0675f","http://www.loc.gov/resource/bbc.0675f/","http://www.loc.gov/resource/bbc.0675b/","http://lccn.loc.gov/2008675231","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675187/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","overall, orval (team member)","chicago cubs","chicago","national league","pitcher","baseball cards","relief prints","color","","","","","1153","bbc","catalog","baseball-cards","","[Orval Overall, Chicago Cubs, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1909","","LOT 13163-18, no. 60 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675187/","False","//cdn.loc.gov/service/pnp/bbc/0700/0720/0729f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0720/0729f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0720/0729ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0720/0729fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/0700/0720/0729fv.jpg#h=1024&w=571","http://www.loc.gov/pictures/collection/bbc/item/2008675187/","http://hdl.loc.gov/loc.pnp/bbc.0729b","http://www.loc.gov/item/2008675187/","http://www.loc.gov/pictures/item/2008675187/","http://hdl.loc.gov/loc.pnp/bbc.0729f","http://www.loc.gov/resource/bbc.0729f/","http://www.loc.gov/resource/bbc.0729b/","http://lccn.loc.gov/2008675187","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675188/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","overall, orval (team member)","chicago cubs","chicago","national league","pitcher","baseball cards","relief prints","color","","","","","1154","bbc","catalog","baseball-cards","","[Orval Overall, Chicago Cubs, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1909","","LOT 13163-18, no. 61 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675188/","False","//cdn.loc.gov/service/pnp/bbc/0700/0730/0730f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0730/0730f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0700/0730/0730ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0700/0730/0730fr.jpg#h=640&w=351","//cdn.loc.gov/service/pnp/bbc/0700/0730/0730fv.jpg#h=1024&w=561","http://www.loc.gov/pictures/collection/bbc/item/2008675188/","http://hdl.loc.gov/loc.pnp/bbc.0730b","http://www.loc.gov/item/2008675188/","http://www.loc.gov/pictures/item/2008675188/","http://hdl.loc.gov/loc.pnp/bbc.0730f","http://www.loc.gov/resource/bbc.0730f/","http://www.loc.gov/resource/bbc.0730b/","http://lccn.loc.gov/2008675188","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675189/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","pfeffer, big jeff (team member)","chicago cubs","chicago","national league","pitcher","baseball cards","relief prints","color","","","","","1155","bbc","catalog","baseball-cards","","[Big Jeff Pfeffer, Chicago Cubs, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1909","","LOT 13163-18, no. 62 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675189/","False","//cdn.loc.gov/service/pnp/bbc/0700/0730/0731f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0730/0731f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0730/0731ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0730/0731fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/0700/0730/0731fv.jpg#h=1024&w=571","http://www.loc.gov/pictures/collection/bbc/item/2008675189/","http://hdl.loc.gov/loc.pnp/bbc.0731b","http://www.loc.gov/item/2008675189/","http://www.loc.gov/pictures/item/2008675189/","http://hdl.loc.gov/loc.pnp/bbc.0731f","http://www.loc.gov/resource/bbc.0731f/","http://www.loc.gov/resource/bbc.0731b/","http://lccn.loc.gov/2008675189","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675190/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","pfiester, jack (team member)","chicago cubs","chicago","national league","pitcher","baseball cards","relief prints","color","","","","","1156","bbc","catalog","baseball-cards","","[Pfiester, Chicago Cubs, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1909","","LOT 13163-18, no. 63 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675190/","False","//cdn.loc.gov/service/pnp/bbc/0700/0730/0732f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0730/0732f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0730/0732ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0730/0732fr.jpg#h=640&w=359","//cdn.loc.gov/service/pnp/bbc/0700/0730/0732fv.jpg#h=1024&w=575","http://www.loc.gov/pictures/collection/bbc/item/2008675190/","http://hdl.loc.gov/loc.pnp/bbc.0732b","http://www.loc.gov/item/2008675190/","http://www.loc.gov/pictures/item/2008675190/","http://hdl.loc.gov/loc.pnp/bbc.0732f","http://www.loc.gov/resource/bbc.0732f/","http://www.loc.gov/resource/bbc.0732b/","http://lccn.loc.gov/2008675190","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675191/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","pfiester, jack (team member)","chicago cubs","chicago","national league","pitcher","baseball cards","relief prints","color","","","","","1157","bbc","catalog","baseball-cards","","[Pfiester, Chicago Cubs, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1909","","LOT 13163-18, no. 64 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675191/","False","//cdn.loc.gov/service/pnp/bbc/0700/0730/0733f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0730/0733f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0700/0730/0733ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0700/0730/0733fr.jpg#h=640&w=363","//cdn.loc.gov/service/pnp/bbc/0700/0730/0733fv.jpg#h=1024&w=581","http://www.loc.gov/pictures/collection/bbc/item/2008675191/","http://hdl.loc.gov/loc.pnp/bbc.0733b","http://www.loc.gov/item/2008675191/","http://www.loc.gov/pictures/item/2008675191/","http://hdl.loc.gov/loc.pnp/bbc.0733f","http://www.loc.gov/resource/bbc.0733f/","http://www.loc.gov/resource/bbc.0733b/","http://lccn.loc.gov/2008675191","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675192/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","reulbach, ed (team member)","chicago cubs","chicago","national league","pitcher","baseball cards","relief prints","color","","","","","1158","bbc","catalog","baseball-cards","","[Ed Reulbach, Chicago Cubs, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1909","","LOT 13163-18, no. 65 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675192/","False","//cdn.loc.gov/service/pnp/bbc/0700/0730/0734f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0730/0734f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0700/0730/0734ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0700/0730/0734fr.jpg#h=640&w=365","//cdn.loc.gov/service/pnp/bbc/0700/0730/0734fv.jpg#h=1024&w=584","http://www.loc.gov/pictures/collection/bbc/item/2008675192/","http://hdl.loc.gov/loc.pnp/bbc.0734b","http://www.loc.gov/item/2008675192/","http://www.loc.gov/pictures/item/2008675192/","http://hdl.loc.gov/loc.pnp/bbc.0734f","http://www.loc.gov/resource/bbc.0734f/","http://www.loc.gov/resource/bbc.0734b/","http://lccn.loc.gov/2008675192","","","","","","","","",""
