"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","subject__012","subject__013","subject__014","subject__015","index","group__001","group__002","group__003","group__004","title","online_format__-","location__-","number_former_id__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012","aka__013","aka__014","aka__015","aka__016","aka__017"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685567/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","million, ten (team member)","victoria","northwestern league","outfielder","baseball cards","lithographs","color","","","","","","","","","1608","bbc","catalog","baseball-cards","","[Ten Million, Victoria Team, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : lithograph with halftone, color.","2016-05-17T21:38:35.889Z","pictures","catalog","2016-05-17T21:36:21.436Z","1911","","LOT 13163-28, no. 18 [P&P]","Obak (T212)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685567/","False","//cdn.loc.gov/service/pnp/bbc/1600/1620/1622f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1600/1620/1622f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1600/1620/1622ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1600/1620/1622fr.jpg#h=640&w=360","//cdn.loc.gov/service/pnp/bbc/1600/1620/1622fv.jpg#h=1024&w=576","http://www.loc.gov/pictures/collection/bbc/item/2007685567/","http://hdl.loc.gov/loc.pnp/bbc.1622b","http://www.loc.gov/item/2007685567/","http://www.loc.gov/pictures/item/2007685567/","http://hdl.loc.gov/loc.pnp/bbc.1622f","http://www.loc.gov/resource/bbc.1622f/","http://www.loc.gov/resource/bbc.1622b/","http://lccn.loc.gov/2007685567","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685568/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","ward (team member)","victoria","northwestern league","shortstop","baseball cards","lithographs","color","","","","","","","","","1609","bbc","catalog","baseball-cards","","[Ward, Victoria Team, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : lithograph with halftone, color.","2016-05-17T21:38:35.889Z","pictures","catalog","2016-05-17T21:36:21.436Z","1911","","LOT 13163-28, no. 19 [P&P]","Obak (T212)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685568/","False","//cdn.loc.gov/service/pnp/bbc/1600/1620/1623f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1600/1620/1623f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1600/1620/1623ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1600/1620/1623fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/1600/1620/1623fv.jpg#h=1024&w=572","http://www.loc.gov/pictures/collection/bbc/item/2007685568/","http://hdl.loc.gov/loc.pnp/bbc.1623b","http://www.loc.gov/item/2007685568/","http://www.loc.gov/pictures/item/2007685568/","http://hdl.loc.gov/loc.pnp/bbc.1623f","http://www.loc.gov/resource/bbc.1623f/","http://www.loc.gov/resource/bbc.1623b/","http://lccn.loc.gov/2007685568","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685551/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","lamline (team member)","portland","northwestern league","pitcher","baseball cards","lithographs","color","","","","","","","","","1610","bbc","catalog","baseball-cards","","[Lamline, Portland Team, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : lithograph with halftone, color.","2016-05-17T21:38:20.744Z","pictures","catalog","2016-05-17T21:36:20.712Z","1911","","LOT 13163-28, no. 2 [P&P]","Obak (T212)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685551/","False","//cdn.loc.gov/service/pnp/bbc/1600/1600/1606f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1600/1600/1606f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1600/1600/1606ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1600/1600/1606fr.jpg#h=640&w=351","//cdn.loc.gov/service/pnp/bbc/1600/1600/1606fv.jpg#h=1024&w=562","http://www.loc.gov/pictures/collection/bbc/item/2007685551/","http://hdl.loc.gov/loc.pnp/bbc.1606b","http://www.loc.gov/item/2007685551/","http://www.loc.gov/pictures/item/2007685551/","http://hdl.loc.gov/loc.pnp/bbc.1606f","http://www.loc.gov/resource/bbc.1606f/","http://www.loc.gov/resource/bbc.1606b/","http://lccn.loc.gov/2007685551","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685569/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","wheeler (team member)","los angeles","pacific coast league","utility player","baseball cards","lithographs","color","","","","","","","","","1611","bbc","catalog","baseball-cards","","[Wheeler, Los Angeles Team, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : lithograph with halftone, color.","2016-05-17T21:38:35.889Z","pictures","catalog","2016-05-17T21:36:21.436Z","1911","","LOT 13163-28, no. 20 [P&P]","Obak (T212)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685569/","False","//cdn.loc.gov/service/pnp/bbc/1600/1620/1624f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1600/1620/1624f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1600/1620/1624ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1600/1620/1624fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/1600/1620/1624fv.jpg#h=1024&w=573","http://www.loc.gov/pictures/collection/bbc/item/2007685569/","http://hdl.loc.gov/loc.pnp/bbc.1624b","http://www.loc.gov/item/2007685569/","http://www.loc.gov/pictures/item/2007685569/","http://hdl.loc.gov/loc.pnp/bbc.1624f","http://www.loc.gov/resource/bbc.1624f/","http://www.loc.gov/resource/bbc.1624b/","http://lccn.loc.gov/2007685569","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685570/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","maggert (team member)","oakland","pacific coast league","outfielder","baseball cards","lithographs","color","","","","","","","","","1612","bbc","catalog","baseball-cards","","[Maggert, Oakland Team, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : lithograph with halftone, color.","2016-05-17T21:38:35.889Z","pictures","catalog","2016-05-17T21:36:21.436Z","1911","","LOT 13163-28, no. 21 [P&P]","Obak (T212)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685570/","False","//cdn.loc.gov/service/pnp/bbc/1600/1620/1625f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1600/1620/1625f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1600/1620/1625ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1600/1620/1625fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/1600/1620/1625fv.jpg#h=1024&w=568","http://www.loc.gov/pictures/collection/bbc/item/2007685570/","http://hdl.loc.gov/loc.pnp/bbc.1625b","http://www.loc.gov/item/2007685570/","http://www.loc.gov/pictures/item/2007685570/","http://hdl.loc.gov/loc.pnp/bbc.1625f","http://www.loc.gov/resource/bbc.1625f/","http://www.loc.gov/resource/bbc.1625b/","http://lccn.loc.gov/2007685570","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685571/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","miller (team member)","oakland","pacific coast league","pitcher","baseball cards","lithographs","color","","","","","","","","","1613","bbc","catalog","baseball-cards","","[Miller, Oakland Team, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : lithograph with halftone, color.","2016-05-17T21:38:35.889Z","pictures","catalog","2016-05-17T21:36:21.436Z","1911","","LOT 13163-28, no. 22 [P&P]","Obak (T212)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685571/","False","//cdn.loc.gov/service/pnp/bbc/1600/1620/1626f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1600/1620/1626f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1600/1620/1626ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1600/1620/1626fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/1600/1620/1626fv.jpg#h=1024&w=572","http://www.loc.gov/pictures/collection/bbc/item/2007685571/","http://hdl.loc.gov/loc.pnp/bbc.1626b","http://www.loc.gov/item/2007685571/","http://www.loc.gov/pictures/item/2007685571/","http://hdl.loc.gov/loc.pnp/bbc.1626f","http://www.loc.gov/resource/bbc.1626f/","http://www.loc.gov/resource/bbc.1626b/","http://lccn.loc.gov/2007685571","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685572/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","pearce (team member)","oakland","pacific coast league","catcher","baseball cards","lithographs","color","","","","","","","","","1614","bbc","catalog","baseball-cards","","[Pearce, Oakland Team, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : lithograph with halftone, color.","2016-05-17T21:38:35.889Z","pictures","catalog","2016-05-17T21:36:21.436Z","1911","","LOT 13163-28, no. 23 [P&P]","Obak (T212)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685572/","False","//cdn.loc.gov/service/pnp/bbc/1600/1620/1627f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1600/1620/1627f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1600/1620/1627ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1600/1620/1627fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/1600/1620/1627fv.jpg#h=1024&w=571","http://www.loc.gov/pictures/collection/bbc/item/2007685572/","http://hdl.loc.gov/loc.pnp/bbc.1627b","http://www.loc.gov/item/2007685572/","http://www.loc.gov/pictures/item/2007685572/","http://hdl.loc.gov/loc.pnp/bbc.1627f","http://www.loc.gov/resource/bbc.1627f/","http://www.loc.gov/resource/bbc.1627b/","http://lccn.loc.gov/2007685572","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685573/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","zacher (team member)","oakland","pacific coast league","outfielder","baseball cards","lithographs","color","","","","","","","","","1615","bbc","catalog","baseball-cards","","[Zacher, Oakland Team, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : lithograph with halftone, color.","2016-05-17T21:38:35.889Z","pictures","catalog","2016-05-17T21:36:21.436Z","1911","","LOT 13163-28, no. 24 [P&P]","Obak (T212)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685573/","False","//cdn.loc.gov/service/pnp/bbc/1600/1620/1628f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1600/1620/1628f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1600/1620/1628ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1600/1620/1628fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/1600/1620/1628fv.jpg#h=1024&w=569","http://www.loc.gov/pictures/collection/bbc/item/2007685573/","http://hdl.loc.gov/loc.pnp/bbc.1628b","http://hdl.loc.gov/loc.pnp/bbc.3g06946","http://www.loc.gov/item/2007685573/","http://www.loc.gov/pictures/item/2007685573/","http://hdl.loc.gov/loc.pnp/bbc.1628f","http://hdl.loc.gov/loc.pnp/bbc.3g06981","http://www.loc.gov/resource/bbc.1628f/","http://www.loc.gov/resource/bbc.1628b/","http://www.loc.gov/resource/cph.3g06981/","http://www.loc.gov/resource/cph.3g06946/","http://lccn.loc.gov/2007685573","http://www.loc.gov/resource/bbc.3g06946/","http://www.loc.gov/resource/bbc.3g06981/","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685574/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","krueger (team member)","portland","pacific coast league","outfielder","baseball cards","lithographs","color","","","","","","","","","1616","bbc","catalog","baseball-cards","","[Krueger, Portland Team, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : lithograph with halftone, color.","2016-05-17T21:38:35.889Z","pictures","catalog","2016-05-17T21:36:21.436Z","1911","","LOT 13163-28, no. 25 [P&P]","Obak (T212)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685574/","False","//cdn.loc.gov/service/pnp/bbc/1600/1620/1629f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1600/1620/1629f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1600/1620/1629ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1600/1620/1629fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/1600/1620/1629fv.jpg#h=1024&w=573","http://www.loc.gov/pictures/collection/bbc/item/2007685574/","http://hdl.loc.gov/loc.pnp/bbc.1629b","http://www.loc.gov/item/2007685574/","http://www.loc.gov/pictures/item/2007685574/","http://hdl.loc.gov/loc.pnp/bbc.1629f","http://www.loc.gov/resource/bbc.1629f/","http://www.loc.gov/resource/bbc.1629b/","http://lccn.loc.gov/2007685574","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685575/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","kuhn (team member)","portland","pacific coast league","catcher","baseball cards","lithographs","color","","","","","","","","","1617","bbc","catalog","baseball-cards","","[Kuhn, Portland Team, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : lithograph with halftone, color.","2016-05-17T21:38:35.889Z","pictures","catalog","2016-05-17T21:36:21.436Z","1911","","LOT 13163-28, no. 26 [P&P]","Obak (T212)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685575/","False","//cdn.loc.gov/service/pnp/bbc/1600/1630/1630f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1600/1630/1630f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1600/1630/1630ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1600/1630/1630fr.jpg#h=640&w=353","//cdn.loc.gov/service/pnp/bbc/1600/1630/1630fv.jpg#h=1024&w=565","http://www.loc.gov/pictures/collection/bbc/item/2007685575/","http://hdl.loc.gov/loc.pnp/bbc.1630b","http://www.loc.gov/item/2007685575/","http://www.loc.gov/pictures/item/2007685575/","http://hdl.loc.gov/loc.pnp/bbc.1630f","http://www.loc.gov/resource/bbc.1630f/","http://www.loc.gov/resource/bbc.1630b/","http://lccn.loc.gov/2007685575","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685576/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mccredie (team member)","portland","pacific coast league","manager","baseball cards","lithographs","color","","","","","","","","","1618","bbc","catalog","baseball-cards","","[McCredie, Portland Team, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : lithograph with halftone, color.","2016-05-17T21:38:35.889Z","pictures","catalog","2016-05-17T21:36:21.436Z","1911","","LOT 13163-28, no. 27 [P&P]","Obak (T212)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685576/","False","//cdn.loc.gov/service/pnp/bbc/1600/1630/1631f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1600/1630/1631f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1600/1630/1631ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1600/1630/1631fr.jpg#h=640&w=352","//cdn.loc.gov/service/pnp/bbc/1600/1630/1631fv.jpg#h=1024&w=563","http://www.loc.gov/pictures/collection/bbc/item/2007685576/","http://hdl.loc.gov/loc.pnp/bbc.1631b","http://www.loc.gov/item/2007685576/","http://www.loc.gov/pictures/item/2007685576/","http://hdl.loc.gov/loc.pnp/bbc.1631f","http://www.loc.gov/resource/bbc.1631f/","http://www.loc.gov/resource/bbc.1631b/","http://lccn.loc.gov/2007685576","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685577/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","murray (team member)","portland","pacific coast league","catcher","baseball cards","lithographs","color","","","","","","","","","1619","bbc","catalog","baseball-cards","","[Murray, Portland Team, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : lithograph with halftone, color.","2016-05-17T21:38:35.889Z","pictures","catalog","2016-05-17T21:36:21.436Z","1911","","LOT 13163-28, no. 28 [P&P]","Obak (T212)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685577/","False","//cdn.loc.gov/service/pnp/bbc/1600/1630/1632f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1600/1630/1632f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1600/1630/1632ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1600/1630/1632fr.jpg#h=640&w=352","//cdn.loc.gov/service/pnp/bbc/1600/1630/1632fv.jpg#h=1024&w=563","http://www.loc.gov/pictures/collection/bbc/item/2007685577/","http://hdl.loc.gov/loc.pnp/bbc.1632b","http://www.loc.gov/item/2007685577/","http://www.loc.gov/pictures/item/2007685577/","http://hdl.loc.gov/loc.pnp/bbc.1632f","http://www.loc.gov/resource/bbc.1632f/","http://www.loc.gov/resource/bbc.1632b/","http://lccn.loc.gov/2007685577","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685578/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","rodgers (team member)","portland","pacific coast league","second baseman","baseball cards","lithographs","color","","","","","","","","","1620","bbc","catalog","baseball-cards","","[Rodgers, Portland Team, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : lithograph with halftone, color.","2016-05-17T21:38:35.889Z","pictures","catalog","2016-05-17T21:36:21.436Z","1911","","LOT 13163-28, no. 29 [P&P]","Obak (T212)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685578/","False","//cdn.loc.gov/service/pnp/bbc/1600/1630/1633f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1600/1630/1633f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1600/1630/1633ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1600/1630/1633fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/1600/1630/1633fv.jpg#h=1024&w=571","http://www.loc.gov/pictures/collection/bbc/item/2007685578/","http://hdl.loc.gov/loc.pnp/bbc.1633b","http://www.loc.gov/item/2007685578/","http://www.loc.gov/pictures/item/2007685578/","http://hdl.loc.gov/loc.pnp/bbc.1633f","http://www.loc.gov/resource/bbc.1633f/","http://www.loc.gov/resource/bbc.1633b/","http://lccn.loc.gov/2007685578","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685552/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mundoref (team member)","portland","northwestern league","baseball cards","lithographs","color","","","","","","","","","","1621","bbc","catalog","baseball-cards","","[Mundoref, Portland Team, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : lithograph with halftone, color.","2016-05-17T21:38:20.744Z","pictures","catalog","2016-05-17T21:36:20.712Z","1911","","LOT 13163-28, no. 3 [P&P]","Obak (T212)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685552/","False","//cdn.loc.gov/service/pnp/bbc/1600/1600/1607f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1600/1600/1607f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1600/1600/1607ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1600/1600/1607fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/1600/1600/1607fv.jpg#h=1024&w=567","http://www.loc.gov/pictures/collection/bbc/item/2007685552/","http://hdl.loc.gov/loc.pnp/bbc.1607b","http://www.loc.gov/item/2007685552/","http://www.loc.gov/pictures/item/2007685552/","http://hdl.loc.gov/loc.pnp/bbc.1607f","http://www.loc.gov/resource/bbc.1607f/","http://www.loc.gov/resource/bbc.1607b/","http://lccn.loc.gov/2007685552","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685579/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","sheehan (team member)","portland","pacific coast league","third baseman","baseball cards","lithographs","color","","","","","","","","","1622","bbc","catalog","baseball-cards","","[Sheehan, Portland Team, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : lithograph with halftone, color.","2016-05-17T21:38:35.889Z","pictures","catalog","2016-05-17T21:36:21.436Z","1911","","LOT 13163-28, no. 30 [P&P]","Obak (T212)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685579/","False","//cdn.loc.gov/service/pnp/bbc/1600/1630/1634f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1600/1630/1634ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/1600/1630/1634f_150px.jpg#h=150&w=87","//cdn.loc.gov/service/pnp/bbc/1600/1630/1634fr.jpg#h=640&w=369","//cdn.loc.gov/service/pnp/bbc/1600/1630/1634fv.jpg#h=1024&w=591","http://www.loc.gov/pictures/collection/bbc/item/2007685579/","http://hdl.loc.gov/loc.pnp/bbc.1634b","http://www.loc.gov/item/2007685579/","http://www.loc.gov/pictures/item/2007685579/","http://hdl.loc.gov/loc.pnp/bbc.1634f","http://www.loc.gov/resource/bbc.1634f/","http://www.loc.gov/resource/bbc.1634b/","http://lccn.loc.gov/2007685579","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685580/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","baum (team member)","sacramento","pacific coast league","pitcher","baseball cards","lithographs","color","","","","","","","","","1623","bbc","catalog","baseball-cards","","[Baum, Sacramento Team, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : lithograph with halftone, color.","2016-05-17T21:38:35.889Z","pictures","catalog","2016-05-17T21:36:21.436Z","1911","","LOT 13163-28, no. 31 [P&P]","Obak (T212)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685580/","False","//cdn.loc.gov/service/pnp/bbc/1600/1630/1635f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1600/1630/1635f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1600/1630/1635ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1600/1630/1635fr.jpg#h=640&w=348","//cdn.loc.gov/service/pnp/bbc/1600/1630/1635fv.jpg#h=1024&w=557","http://www.loc.gov/pictures/collection/bbc/item/2007685580/","http://hdl.loc.gov/loc.pnp/bbc.1635b","http://www.loc.gov/item/2007685580/","http://www.loc.gov/pictures/item/2007685580/","http://hdl.loc.gov/loc.pnp/bbc.1635f","http://www.loc.gov/resource/bbc.1635f/","http://www.loc.gov/resource/bbc.1635b/","http://lccn.loc.gov/2007685580","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685581/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","danzig (team member)","sacramento","pacific coast league","first baseman","baseball cards","lithographs","color","","","","","","","","","1624","bbc","catalog","baseball-cards","","[Danzig, Sacramento Team, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : lithograph with halftone, color.","2016-05-17T21:38:35.889Z","pictures","catalog","2016-05-17T21:36:21.436Z","1911","","LOT 13163-28, no. 32 [P&P]","Obak (T212)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685581/","False","//cdn.loc.gov/service/pnp/bbc/1600/1630/1636f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1600/1630/1636f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1600/1630/1636ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/1600/1630/1636fr.jpg#h=640&w=350","//cdn.loc.gov/service/pnp/bbc/1600/1630/1636fv.jpg#h=1024&w=560","http://www.loc.gov/pictures/collection/bbc/item/2007685581/","http://hdl.loc.gov/loc.pnp/bbc.1636b","http://www.loc.gov/item/2007685581/","http://www.loc.gov/pictures/item/2007685581/","http://hdl.loc.gov/loc.pnp/bbc.1636f","http://www.loc.gov/resource/bbc.1636f/","http://www.loc.gov/resource/bbc.1636b/","http://lccn.loc.gov/2007685581","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2007685582/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","nourse (team member)","sacramento","pacific coast league","pitcher","baseball cards","lithographs","color","","","","","","","","","1625","bbc","catalog","baseball-cards","","[Nourse, Sacramento Team, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : lithograph with halftone, color.","2016-05-17T21:38:35.889Z","pictures","catalog","2016-05-17T21:36:21.436Z","1911","","LOT 13163-28, no. 33 [P&P]","Obak (T212)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2007685582/","False","//cdn.loc.gov/service/pnp/bbc/1600/1630/1637f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1600/1630/1637f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1600/1630/1637ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1600/1630/1637fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/1600/1630/1637fv.jpg#h=1024&w=572","http://www.loc.gov/pictures/collection/bbc/item/2007685582/","http://hdl.loc.gov/loc.pnp/bbc.1637b","http://www.loc.gov/item/2007685582/","http://www.loc.gov/pictures/item/2007685582/","http://hdl.loc.gov/loc.pnp/bbc.1637f","http://www.loc.gov/resource/bbc.1637f/","http://www.loc.gov/resource/bbc.1637b/","http://lccn.loc.gov/2007685582","","","","","","","","",""
