"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","index","group__001","group__002","group__003","group__004","title","online_format__-","location__001","location__002","number_former_id__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012"
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675216/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","hines, hunkey (team member)","st. louis whites","st. louis","minor league","right fielder","albumen prints","baseball cards","","","","","480","bbc","catalog","baseball-cards","","[H. Hines, St. Louis Whites, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 466 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675216/","False","//cdn.loc.gov/service/pnp/bbc/0500/0530/0538f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0530/0538f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0500/0530/0538ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0500/0530/0538fr.jpg#h=640&w=351","//cdn.loc.gov/service/pnp/bbc/0500/0530/0538fv.jpg#h=1024&w=561","http://www.loc.gov/pictures/collection/bbc/item/2008675216/","http://www.loc.gov/item/2008675216/","http://www.loc.gov/pictures/item/2008675216/","http://hdl.loc.gov/loc.pnp/bbc.0538f","http://www.loc.gov/resource/bbc.0538f/","http://lccn.loc.gov/2008675216","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675217/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","nyce, fred (team member)","st. louis whites","st. louis","minor league","pitcher","albumen prints","baseball cards","","","","","481","bbc","catalog","baseball-cards","","[Fred Nyce, St. Louis Whites, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 467 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675217/","False","//cdn.loc.gov/service/pnp/bbc/0500/0530/0539f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0530/0539f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0500/0530/0539ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0500/0530/0539fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/0500/0530/0539fv.jpg#h=1024&w=573","http://www.loc.gov/pictures/collection/bbc/item/2008675217/","http://www.loc.gov/item/2008675217/","http://www.loc.gov/pictures/item/2008675217/","http://hdl.loc.gov/loc.pnp/bbc.0539f","http://www.loc.gov/resource/bbc.0539f/","http://lccn.loc.gov/2008675217","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675218/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","staley, harry (team member)","st. louis whites","st. louis","minor league","pitcher","albumen prints","baseball cards","","","","","482","bbc","catalog","baseball-cards","","[Harry Staley, St. Louis Whites, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 468 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675218/","False","//cdn.loc.gov/service/pnp/bbc/0500/0540/0540f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0540/0540f_150px.jpg#h=150&w=91","//cdn.loc.gov/service/pnp/bbc/0500/0540/0540ft.gif#h=150&w=91","//cdn.loc.gov/service/pnp/bbc/0500/0540/0540fr.jpg#h=640&w=390","//cdn.loc.gov/service/pnp/bbc/0500/0540/0540fv.jpg#h=1024&w=624","http://www.loc.gov/pictures/collection/bbc/item/2008675218/","http://www.loc.gov/item/2008675218/","http://www.loc.gov/pictures/item/2008675218/","http://hdl.loc.gov/loc.pnp/bbc.0540f","http://www.loc.gov/resource/bbc.0540f/","http://lccn.loc.gov/2008675218","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675219/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","barnes, john (team member)","st. paul","minor league","manager","albumen prints","baseball cards","","","","","","483","bbc","catalog","baseball-cards","","[John Barnes, St. Paul Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 469 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675219/","False","//cdn.loc.gov/service/pnp/bbc/0500/0540/0541f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0540/0541f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0500/0540/0541ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0500/0540/0541fr.jpg#h=640&w=349","//cdn.loc.gov/service/pnp/bbc/0500/0540/0541fv.jpg#h=1024&w=558","http://www.loc.gov/pictures/collection/bbc/item/2008675219/","http://www.loc.gov/item/2008675219/","http://www.loc.gov/pictures/item/2008675219/","http://hdl.loc.gov/loc.pnp/bbc.0541f","http://www.loc.gov/resource/bbc.0541f/","http://lccn.loc.gov/2008675219","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686453/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","duffy, hugh (team member)","chicago white stockings","chicago","national league","shortstop","albumen prints","baseball cards","","","","","484","bbc","catalog","baseball-cards","","[Hugh Duffy, Chicago White Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 47 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686453/","False","//cdn.loc.gov/service/pnp/bbc/0100/0110/0119f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0110/0119f_150px.jpg#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0100/0110/0119ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0100/0110/0119fr.jpg#h=640&w=348","//cdn.loc.gov/service/pnp/bbc/0100/0110/0119fv.jpg#h=1024&w=556","http://www.loc.gov/pictures/collection/bbc/item/2007686453/","http://www.loc.gov/item/2007686453/","http://www.loc.gov/pictures/item/2007686453/","http://hdl.loc.gov/loc.pnp/bbc.0119f","http://www.loc.gov/resource/bbc.0119f/","http://lccn.loc.gov/2007686453","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675220/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","broughton (team member)","st. paul","minor league","catcher","albumen prints","baseball cards","","","","","","485","bbc","catalog","baseball-cards","","[Broughton, St. Paul Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 470 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675220/","False","//cdn.loc.gov/service/pnp/bbc/0500/0540/0542f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0540/0542f_150px.jpg#h=150&w=77","//cdn.loc.gov/service/pnp/bbc/0500/0540/0542ft.gif#h=150&w=77","//cdn.loc.gov/service/pnp/bbc/0500/0540/0542fr.jpg#h=640&w=329","//cdn.loc.gov/service/pnp/bbc/0500/0540/0542fv.jpg#h=1024&w=526","http://www.loc.gov/pictures/collection/bbc/item/2008675220/","http://www.loc.gov/item/2008675220/","http://www.loc.gov/pictures/item/2008675220/","http://hdl.loc.gov/loc.pnp/bbc.0542f","http://www.loc.gov/resource/bbc.0542f/","http://lccn.loc.gov/2008675220","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675221/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","broughton (team member)","st. paul","minor league","catcher","albumen prints","baseball cards","","","","","","486","bbc","catalog","baseball-cards","","[Broughton, St. Paul Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 471 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675221/","False","//cdn.loc.gov/service/pnp/bbc/0500/0540/0543f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0540/0543f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0500/0540/0543ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0500/0540/0543fr.jpg#h=640&w=360","//cdn.loc.gov/service/pnp/bbc/0500/0540/0543fv.jpg#h=1024&w=577","http://www.loc.gov/pictures/collection/bbc/item/2008675221/","http://www.loc.gov/item/2008675221/","http://www.loc.gov/pictures/item/2008675221/","http://hdl.loc.gov/loc.pnp/bbc.0543f","http://www.loc.gov/resource/bbc.0543f/","http://lccn.loc.gov/2008675221","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675222/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","carroll (team member)","st. paul","minor league","right fielder","albumen prints","baseball cards","","","","","","487","bbc","catalog","baseball-cards","","[Carroll, St. Paul Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 472 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675222/","False","//cdn.loc.gov/service/pnp/bbc/0500/0540/0544f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0540/0544f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0500/0540/0544ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0500/0540/0544fr.jpg#h=640&w=365","//cdn.loc.gov/service/pnp/bbc/0500/0540/0544fv.jpg#h=1024&w=583","http://www.loc.gov/pictures/collection/bbc/item/2008675222/","http://www.loc.gov/item/2008675222/","http://www.loc.gov/pictures/item/2008675222/","http://hdl.loc.gov/loc.pnp/bbc.0544f","http://www.loc.gov/resource/bbc.0544f/","http://lccn.loc.gov/2008675222","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675223/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mains, grasshopper (team member)","st. paul","minor league","pitcher","albumen prints","baseball cards","","","","","","488","bbc","catalog","baseball-cards","","[Mains, St. Paul Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 473 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675223/","False","//cdn.loc.gov/service/pnp/bbc/0500/0540/0545f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0540/0545f_150px.jpg#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0500/0540/0545ft.gif#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0500/0540/0545fr.jpg#h=640&w=341","//cdn.loc.gov/service/pnp/bbc/0500/0540/0545fv.jpg#h=1024&w=545","http://www.loc.gov/pictures/collection/bbc/item/2008675223/","http://www.loc.gov/item/2008675223/","http://www.loc.gov/pictures/item/2008675223/","http://hdl.loc.gov/loc.pnp/bbc.0545f","http://www.loc.gov/resource/bbc.0545f/","http://lccn.loc.gov/2008675223","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675224/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","sowders, john (team member)","st. paul","minor league","pitcher","albumen prints","baseball cards","","","","","","489","bbc","catalog","baseball-cards","","[John Sowders, St. Paul Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 474 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675224/","False","//cdn.loc.gov/service/pnp/bbc/0500/0540/0546f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0540/0546f_150px.jpg#h=150&w=79","//cdn.loc.gov/service/pnp/bbc/0500/0540/0546ft.gif#h=150&w=79","//cdn.loc.gov/service/pnp/bbc/0500/0540/0546fr.jpg#h=640&w=339","//cdn.loc.gov/service/pnp/bbc/0500/0540/0546fv.jpg#h=1024&w=542","http://www.loc.gov/pictures/collection/bbc/item/2008675224/","http://www.loc.gov/item/2008675224/","http://www.loc.gov/pictures/item/2008675224/","http://hdl.loc.gov/loc.pnp/bbc.0546f","http://www.loc.gov/resource/bbc.0546f/","http://lccn.loc.gov/2008675224","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675225/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","tuckerman, a. m. (team member)","st. paul","minor league","pitcher","albumen prints","baseball cards","","","","","","490","bbc","catalog","baseball-cards","","[A. M. Tuckerman, St. Paul Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 475 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675225/","False","//cdn.loc.gov/service/pnp/bbc/0500/0540/0547f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0540/0547f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0500/0540/0547ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0500/0540/0547fr.jpg#h=640&w=353","//cdn.loc.gov/service/pnp/bbc/0500/0540/0547fv.jpg#h=1024&w=566","http://www.loc.gov/pictures/collection/bbc/item/2008675225/","http://www.loc.gov/item/2008675225/","http://www.loc.gov/pictures/item/2008675225/","http://hdl.loc.gov/loc.pnp/bbc.0547f","http://www.loc.gov/resource/bbc.0547f/","http://lccn.loc.gov/2008675225","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675226/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","sage, doc (team member)","toledo","minor league","catcher","albumen prints","baseball cards","","","","","","491","bbc","catalog","baseball-cards","","[Doc Sage, Toledo Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 476 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675226/","False","//cdn.loc.gov/service/pnp/bbc/0500/0540/0548f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0540/0548f_150px.jpg#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0500/0540/0548ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0500/0540/0548fr.jpg#h=640&w=347","//cdn.loc.gov/service/pnp/bbc/0500/0540/0548fv.jpg#h=1024&w=556","http://www.loc.gov/pictures/collection/bbc/item/2008675226/","http://www.loc.gov/item/2008675226/","http://www.loc.gov/pictures/item/2008675226/","http://hdl.loc.gov/loc.pnp/bbc.0548f","http://www.loc.gov/resource/bbc.0548f/","http://lccn.loc.gov/2008675226","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675227/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","sage, doc (team member)","toledo","minor league","catcher","albumen prints","baseball cards","","","","","","492","bbc","catalog","baseball-cards","","[Doc Sage, Toledo Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 477 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675227/","False","//cdn.loc.gov/service/pnp/bbc/0500/0540/0549f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0540/0549f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0500/0540/0549ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0500/0540/0549fr.jpg#h=640&w=354","//cdn.loc.gov/service/pnp/bbc/0500/0540/0549fv.jpg#h=1024&w=567","http://www.loc.gov/pictures/collection/bbc/item/2008675227/","http://www.loc.gov/item/2008675227/","http://www.loc.gov/pictures/item/2008675227/","http://hdl.loc.gov/loc.pnp/bbc.0549f","http://www.loc.gov/resource/bbc.0549f/","http://lccn.loc.gov/2008675227","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686454/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","dwyer, frank (team member)","chicago white stockings","chicago","national league","pitcher","albumen prints","baseball cards","","","","","493","bbc","catalog","baseball-cards","","[Frank Dwyer, Chicago White Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 48 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686454/","False","//cdn.loc.gov/service/pnp/bbc/0100/0120/0120f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0120/0120f_150px.jpg#h=150&w=88","//cdn.loc.gov/service/pnp/bbc/0100/0120/0120ft.gif#h=150&w=88","//cdn.loc.gov/service/pnp/bbc/0100/0120/0120fr.jpg#h=640&w=375","//cdn.loc.gov/service/pnp/bbc/0100/0120/0120fv.jpg#h=1024&w=599","http://www.loc.gov/pictures/collection/bbc/item/2007686454/","http://www.loc.gov/item/2007686454/","http://www.loc.gov/pictures/item/2007686454/","http://hdl.loc.gov/loc.pnp/bbc.0120f","http://www.loc.gov/resource/bbc.0120f/","http://lccn.loc.gov/2007686454","","","","","",""
