"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","subject__012","index","group__001","group__002","group__003","group__004","title","online_format__-","location__001","location__002","number_former_id__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012","aka__013","aka__014","aka__015","aka__016"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678441/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","wood, smoky joe (team member)","boston red sox","boston","american league","pitcher","speaker, tris (team member)","center fielder","baseball cards","relief prints","color","","","1988","bbc","catalog","baseball-cards","","[Joseph Wood/Tris Speaker, Boston Red Sox, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:34.738Z","pictures","catalog","2016-05-17T21:36:32.219Z","1912","","LOT 13163-31, no. 36 [P&P]","Hassan Triple Folders (T202)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678441/","False","//cdn.loc.gov/service/pnp/bbc/1900/1970/1976f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1970/1976f_150px.jpg#h=66&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1970/1976ft.gif#h=66&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1970/1976fr.jpg#h=283&w=640","//cdn.loc.gov/service/pnp/bbc/1900/1970/1976fv.jpg#h=452&w=1024","http://www.loc.gov/pictures/collection/bbc/item/2008678441/","http://hdl.loc.gov/loc.pnp/bbc.1976b","http://www.loc.gov/item/2008678441/","http://www.loc.gov/pictures/item/2008678441/","http://hdl.loc.gov/loc.pnp/bbc.1976f","http://hdl.loc.gov/loc.pnp/cph.3f05123","http://www.loc.gov/resource/bbc.1976f/","http://www.loc.gov/resource/bbc.1976b/","http://www.loc.gov/resource/cph.3f05123/","http://lccn.loc.gov/2008678441","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678442/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","wagner, heinie (team member)","boston red sox","boston","american league","shortsop","carrigan, bill (team member)","catcher","baseball cards","relief prints","color","","","1989","bbc","catalog","baseball-cards","","[Charles Wagner/William Carrigan, Boston Red Sox, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:34.738Z","pictures","catalog","2016-05-17T21:36:32.219Z","1912","","LOT 13163-31, no. 37 [P&P]","Hassan Triple Folders (T202)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678442/","False","//cdn.loc.gov/service/pnp/bbc/1900/1970/1977f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1970/1977f_150px.jpg#h=66&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1970/1977ft.gif#h=66&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1970/1977fr.jpg#h=280&w=640","//cdn.loc.gov/service/pnp/bbc/1900/1970/1977fv.jpg#h=448&w=1024","http://www.loc.gov/pictures/collection/bbc/item/2008678442/","http://hdl.loc.gov/loc.pnp/bbc.1977b","http://www.loc.gov/item/2008678442/","http://www.loc.gov/pictures/item/2008678442/","http://hdl.loc.gov/loc.pnp/bbc.1977f","http://www.loc.gov/resource/bbc.1977f/","http://www.loc.gov/resource/bbc.1977b/","http://lccn.loc.gov/2008678442","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678443/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","byrne, bobby (team member)","pittsburgh pirates","pittsburgh","national league","third baseman","clarke, fred (team member)","left fielder","baseball cards","relief prints","color","","","1990","bbc","catalog","baseball-cards","","[Robert Byrne/Fred T. Clarke, Pittsburgh Pirates, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:34.738Z","pictures","catalog","2016-05-17T21:36:32.219Z","1912","","LOT 13163-31, no. 38 [P&P]","Hassan Triple Folders (T202)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678443/","False","//cdn.loc.gov/service/pnp/bbc/1900/1970/1978f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1970/1978f_150px.jpg#h=68&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1970/1978ft.gif#h=68&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1970/1978fr.jpg#h=289&w=640","//cdn.loc.gov/service/pnp/bbc/1900/1970/1978fv.jpg#h=463&w=1024","http://www.loc.gov/pictures/collection/bbc/item/2008678443/","http://hdl.loc.gov/loc.pnp/bbc.1978b","http://www.loc.gov/item/2008678443/","http://www.loc.gov/pictures/item/2008678443/","http://hdl.loc.gov/loc.pnp/bbc.1978f","http://www.loc.gov/resource/bbc.1978f/","http://www.loc.gov/resource/bbc.1978b/","http://lccn.loc.gov/2008678443","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678444/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","collins, eddie (team member)","philadelphia athletics","philadelphia","american league","second baseman","baker, frank (team member)","third baseman","baseball cards","relief prints","color","","","1991","bbc","catalog","baseball-cards","","[Edw. T. Collins/Frank Baker, Philadelphia Athletics, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:34.738Z","pictures","catalog","2016-05-17T21:36:32.219Z","1912","","LOT 13163-31, no. 39 [P&P]","Hassan Triple Folders (T202)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678444/","False","//cdn.loc.gov/service/pnp/bbc/1900/1970/1979f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1970/1979f_150px.jpg#h=66&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1970/1979ft.gif#h=66&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1970/1979fr.jpg#h=283&w=640","//cdn.loc.gov/service/pnp/bbc/1900/1970/1979fv.jpg#h=452&w=1024","http://www.loc.gov/pictures/collection/bbc/item/2008678444/","http://hdl.loc.gov/loc.pnp/bbc.1979b","http://www.loc.gov/item/2008678444/","http://www.loc.gov/pictures/item/2008678444/","http://hdl.loc.gov/loc.pnp/bbc.1979f","http://www.loc.gov/resource/bbc.1979f/","http://www.loc.gov/resource/bbc.1979b/","http://lccn.loc.gov/2008678444","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678409/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","barger, cy (team member)","brooklyn superbas","brooklyn","national league","pitcher","bergen, bill (team member)","catcher","baseball cards","relief prints","color","","","1992","bbc","catalog","baseball-cards","","[Edw. B. Barger/William Bergen, Brooklyn Superbas, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:22.155Z","pictures","catalog","2016-05-17T21:36:31.667Z","1912","","LOT 13163-31, no. 4 [P&P]","Hassan Triple Folders (T202)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678409/","False","//cdn.loc.gov/service/pnp/bbc/1900/1940/1944f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1940/1944f_150px.jpg#h=68&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1940/1944ft.gif#h=68&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1940/1944fr.jpg#h=292&w=640","//cdn.loc.gov/service/pnp/bbc/1900/1940/1944fv.jpg#h=468&w=1024","http://www.loc.gov/pictures/collection/bbc/item/2008678409/","http://hdl.loc.gov/loc.pnp/bbc.1944b","http://www.loc.gov/item/2008678409/","http://www.loc.gov/pictures/item/2008678409/","http://hdl.loc.gov/loc.pnp/bbc.1944f","http://www.loc.gov/resource/bbc.1944f/","http://www.loc.gov/resource/bbc.1944b/","http://lccn.loc.gov/2008678409","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678445/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","collins, eddie (team member)","philadelphia athletics","philadelphia","american league","second baseman","murphy, danny (team member)","third baseman","baseball cards","relief prints","color","","","1993","bbc","catalog","baseball-cards","","[Edw. T. Collins/Daniel Murphy, Philadelphia Athletics, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:34.738Z","pictures","catalog","2016-05-17T21:36:32.219Z","1912","","LOT 13163-31, no. 40 [P&P]","Hassan Triple Folders (T202)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678445/","False","//cdn.loc.gov/service/pnp/bbc/1900/1980/1980f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1980/1980f_150px.jpg#h=65&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1980/1980ft.gif#h=65&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1980/1980fr.jpg#h=278&w=640","//cdn.loc.gov/service/pnp/bbc/1900/1980/1980fv.jpg#h=445&w=1024","http://www.loc.gov/pictures/collection/bbc/item/2008678445/","http://hdl.loc.gov/loc.pnp/bbc.1980b","http://www.loc.gov/item/2008678445/","http://www.loc.gov/pictures/item/2008678445/","http://hdl.loc.gov/loc.pnp/bbc.1980f","http://www.loc.gov/resource/bbc.1980f/","http://www.loc.gov/resource/bbc.1980b/","http://lccn.loc.gov/2008678445","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678446/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","stanage, oscar (team member)","detroit tigers","detroit","american league","catcher","summers, ed (team member)","pitcher","baseball cards","relief prints","color","","","1994","bbc","catalog","baseball-cards","","[Oscar Stanage/Edgar Summers, Detroit Tigers, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:34.738Z","pictures","catalog","2016-05-17T21:36:32.219Z","1912","","LOT 13163-31, no. 41 [P&P]","Hassan Triple Folders (T202)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678446/","False","//cdn.loc.gov/service/pnp/bbc/1900/1980/1981f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1980/1981f_150px.jpg#h=65&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1980/1981ft.gif#h=65&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1980/1981fr.jpg#h=279&w=640","//cdn.loc.gov/service/pnp/bbc/1900/1980/1981fv.jpg#h=447&w=1024","http://www.loc.gov/pictures/collection/bbc/item/2008678446/","http://hdl.loc.gov/loc.pnp/bbc.1981b","http://www.loc.gov/item/2008678446/","http://www.loc.gov/pictures/item/2008678446/","http://hdl.loc.gov/loc.pnp/bbc.1981f","http://www.loc.gov/resource/bbc.1981f/","http://www.loc.gov/resource/bbc.1981b/","http://lccn.loc.gov/2008678446","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678447/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","daubert, jake (team member)","brooklyn superbas","brooklyn","national league","first baseman","hummel, john (team member)","second baseman","baseball cards","relief prints","color","","","1995","bbc","catalog","baseball-cards","","[Jacob Daubert/John E. Hummel, Brooklyn Superbas, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:34.738Z","pictures","catalog","2016-05-17T21:36:32.219Z","1912","","LOT 13163-31, no. 42 [P&P]","Hassan Triple Folders (T202)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678447/","False","//cdn.loc.gov/service/pnp/bbc/1900/1980/1982f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1980/1982f_150px.jpg#h=66&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1980/1982ft.gif#h=66&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1980/1982fr.jpg#h=282&w=640","//cdn.loc.gov/service/pnp/bbc/1900/1980/1982fv.jpg#h=451&w=1024","http://www.loc.gov/pictures/collection/bbc/item/2008678447/","http://hdl.loc.gov/loc.pnp/bbc.1982b","http://www.loc.gov/item/2008678447/","http://www.loc.gov/pictures/item/2008678447/","http://hdl.loc.gov/loc.pnp/bbc.1982f","http://www.loc.gov/resource/bbc.1982f/","http://www.loc.gov/resource/bbc.1982b/","http://lccn.loc.gov/2008678447","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678448/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","delahanty, jim (team member)","detroit tigers","detroit","american league","second baseman","jones, davy (team member)","left fielder","baseball cards","relief prints","color","","","1996","bbc","catalog","baseball-cards","","[Jas. Delahanty/David Jones, Detroit Tigers, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:34.738Z","pictures","catalog","2016-05-17T21:36:32.219Z","1912","","LOT 13163-31, no. 43 [P&P]","Hassan Triple Folders (T202)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678448/","False","//cdn.loc.gov/service/pnp/bbc/1900/1980/1983f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1980/1983f_150px.jpg#h=66&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1980/1983ft.gif#h=66&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1980/1983fr.jpg#h=281&w=640","//cdn.loc.gov/service/pnp/bbc/1900/1980/1983fv.jpg#h=450&w=1024","http://www.loc.gov/pictures/collection/bbc/item/2008678448/","http://hdl.loc.gov/loc.pnp/bbc.1983b","http://www.loc.gov/item/2008678448/","http://www.loc.gov/pictures/item/2008678448/","http://hdl.loc.gov/loc.pnp/bbc.1983f","http://www.loc.gov/resource/bbc.1983f/","http://www.loc.gov/resource/bbc.1983b/","http://lccn.loc.gov/2008678448","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678449/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","fletcher, art (team member)","new york giants","new york","national league","shortstop","mathewson, christy (team member)","pitcher","baseball cards","relief prints","color","","","1997","bbc","catalog","baseball-cards","","[Arthur Fletcher/C. Mathewson, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:34.738Z","pictures","catalog","2016-05-17T21:36:32.219Z","1912","","LOT 13163-31, no. 44 [P&P]","Hassan Triple Folders (T202)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678449/","False","//cdn.loc.gov/service/pnp/bbc/1900/1980/1984f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1980/1984f_150px.jpg#h=66&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1980/1984ft.gif#h=66&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1980/1984fr.jpg#h=282&w=640","//cdn.loc.gov/service/pnp/bbc/1900/1980/1984fv.jpg#h=451&w=1024","http://www.loc.gov/pictures/collection/bbc/item/2008678449/","http://hdl.loc.gov/loc.pnp/bbc.1984b","http://www.loc.gov/item/2008678449/","http://www.loc.gov/pictures/item/2008678449/","http://hdl.loc.gov/loc.pnp/bbc.1984f","http://www.loc.gov/resource/bbc.1984f/","http://www.loc.gov/resource/bbc.1984b/","http://lccn.loc.gov/2008678449","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678500/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","meyers, chief (team member)","new york giants","new york","national league","catcher","mathewson, christy (team member)","pitcher","baseball cards","relief prints","color","","","1998","bbc","catalog","baseball-cards","","[John T. Meyers/C. Mathewson, New York Giants, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:34.738Z","pictures","catalog","2016-05-17T21:36:32.219Z","1912","","LOT 13163-31, no. 45 [P&P]","Hassan Triple Folders (T202)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678500/","False","//cdn.loc.gov/service/pnp/bbc/1900/1980/1985f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1980/1985f_150px.jpg#h=67&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1980/1985ft.gif#h=67&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1980/1985fr.jpg#h=284&w=640","//cdn.loc.gov/service/pnp/bbc/1900/1980/1985fv.jpg#h=454&w=1024","http://www.loc.gov/pictures/collection/bbc/item/2008678500/","http://hdl.loc.gov/loc.pnp/bbc.1985b","http://www.loc.gov/item/2008678500/","http://www.loc.gov/pictures/item/2008678500/","http://hdl.loc.gov/loc.pnp/bbc.1985f","http://www.loc.gov/resource/bbc.1985f/","http://www.loc.gov/resource/bbc.1985b/","http://lccn.loc.gov/2008678500","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678501/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","camnitz, howie (team member)","pittsburgh pirates","pittsburgh","national league","pitcher","gibson, george (team member)","catcher","baseball cards","relief prints","color","","","1999","bbc","catalog","baseball-cards","","[Howard Camnitz/George Gibson, Pittsburgh Pirates, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:34.738Z","pictures","catalog","2016-05-17T21:36:32.219Z","1912","","LOT 13163-31, no. 46 [P&P]","Hassan Triple Folders (T202)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678501/","False","//cdn.loc.gov/service/pnp/bbc/1900/1980/1986f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1980/1986f_150px.jpg#h=66&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1980/1986ft.gif#h=67&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1980/1986fr.jpg#h=284&w=640","//cdn.loc.gov/service/pnp/bbc/1900/1980/1986fv.jpg#h=454&w=1024","http://www.loc.gov/pictures/collection/bbc/item/2008678501/","http://hdl.loc.gov/loc.pnp/bbc.1986b","http://www.loc.gov/item/2008678501/","http://www.loc.gov/pictures/item/2008678501/","http://hdl.loc.gov/loc.pnp/bbc.1986f","http://www.loc.gov/resource/bbc.1986f/","http://www.loc.gov/resource/bbc.1986b/","http://lccn.loc.gov/2008678501","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008678502/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","leach, tommy (team member)","pittsburgh pirates","pittsburgh","national league","outfielder","wilson, owen (team member)","center fielder","baseball cards","relief prints","color","","","2000","bbc","catalog","baseball-cards","","[Thos. W. Leach/J. Owen Wilson, Pittsburgh Pirates, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:42:34.738Z","pictures","catalog","2016-05-17T21:36:32.219Z","1912","","LOT 13163-31, no. 47 [P&P]","Hassan Triple Folders (T202)","1912-01-01T00:00:00Z","english","https://www.loc.gov/item/2008678502/","False","//cdn.loc.gov/service/pnp/bbc/1900/1980/1987f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1900/1980/1987f_150px.jpg#h=67&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1980/1987ft.gif#h=67&w=150","//cdn.loc.gov/service/pnp/bbc/1900/1980/1987fr.jpg#h=284&w=640","//cdn.loc.gov/service/pnp/bbc/1900/1980/1987fv.jpg#h=455&w=1024","http://www.loc.gov/pictures/collection/bbc/item/2008678502/","http://hdl.loc.gov/loc.pnp/bbc.1987b","http://www.loc.gov/item/2008678502/","http://www.loc.gov/pictures/item/2008678502/","http://hdl.loc.gov/loc.pnp/bbc.1987f","http://www.loc.gov/resource/bbc.1987f/","http://www.loc.gov/resource/bbc.1987b/","http://lccn.loc.gov/2008678502","","","","","","","",""
